# WRIST.x,WRIST.y,WRIST.z,THUMB_CMC.x,THUMB_CMC.y,THUMB_CMC.z,THUMB_MCP.x,THUMB_MCP.y,THUMB_MCP.z,THUMB_IP.x,THUMB_IP.y,THUMB_IP.z,THUMB_TIP.x,THUMB_TIP.y,THUMB_TIP.z,INDEX_FINGER_MCP.x,INDEX_FINGER_MCP.y,INDEX_FINGER_MCP.z,INDEX_FINGER_PIP.x,INDEX_FINGER_PIP.y,INDEX_FINGER_PIP.z,INDEX_FINGER_DIP.x,INDEX_FINGER_DIP.y,INDEX_FINGER_DIP.z,INDEX_FINGER_TIP.x,INDEX_FINGER_TIP.y,INDEX_FINGER_TIP.z,MIDDLE_FINGER_MCP.x,MIDDLE_FINGER_MCP.y,MIDDLE_FINGER_MCP.z,MIDDLE_FINGER_PIP.x,MIDDLE_FINGER_PIP.y,MIDDLE_FINGER_PIP.z,MIDDLE_FINGER_DIP.x,MIDDLE_FINGER_DIP.y,MIDDLE_FINGER_DIP.z,MIDDLE_FINGER_TIP.x,MIDDLE_FINGER_TIP.y,MIDDLE_FINGER_TIP.z,RING_FINGER_MCP.x,RING_FINGER_MCP.y,RING_FINGER_MCP.z,RING_FINGER_PIP.x,RING_FINGER_PIP.y,RING_FINGER_PIP.z,RING_FINGER_DIP.x,RING_FINGER_DIP.y,RING_FINGER_DIP.z,RING_FINGER_TIP.x,RING_FINGER_TIP.y,RING_FINGER_TIP.z,PINKY_MCP.x,PINKY_MCP.y,PINKY_MCP.z,PINKY_PIP.x,PINKY_PIP.y,PINKY_PIP.z,PINKY_DIP.x,PINKY_DIP.y,PINKY_DIP.z,PINKY_TIP.x,PINKY_TIP.y,PINKY_TIP.z,B,K,H,Y,W
4.981642067432403564e-01,8.211573958396911621e-01,4.553772328108607326e-07,4.423393607139587402e-01,7.793539166450500488e-01,-4.198279976844787598e-02,4.358330965042114258e-01,7.062183618545532227e-01,-4.956315085291862488e-02,4.842410087585449219e-01,6.385845541954040527e-01,-4.961821436882019043e-02,5.300379991531372070e-01,5.944764614105224609e-01,-4.801913723349571228e-02,4.121253490447998047e-01,5.890025496482849121e-01,-9.047977626323699951e-03,3.883463740348815918e-01,4.975804686546325684e-01,-1.887782104313373566e-02,3.772064447402954102e-01,4.322701096534729004e-01,-3.049573861062526703e-02,3.727498054504394531e-01,3.781816959381103516e-01,-4.116603732109069824e-02,4.622975885868072510e-01,5.729693770408630371e-01,-1.949848374351859093e-03,4.587017297744750977e-01,4.697168469429016113e-01,-2.328537637367844582e-03,4.606023430824279785e-01,4.011296629905700684e-01,-1.088174525648355484e-02,4.633757174015045166e-01,3.435791432857513428e-01,-1.849977485835552216e-02,5.069490075111389160e-01,5.909529328346252441e-01,-2.227674005553126335e-03,5.303802490234375000e-01,5.016981363296508789e-01,-2.084035612642765045e-02,5.401675105094909668e-01,4.442012012004852295e-01,-4.409719258546829224e-02,5.491129755973815918e-01,3.886230289936065674e-01,-6.085415557026863098e-02,5.467255711555480957e-01,6.331754326820373535e-01,-5.737724248319864273e-03,5.525292158126831055e-01,5.896440148353576660e-01,-3.940473496913909912e-02,5.389133691787719727e-01,6.244955658912658691e-01,-5.306603014469146729e-02,5.276290178298950195e-01,6.533941030502319336e-01,-5.990559235215187073e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.128267407417297363e-01,7.935426235198974609e-01,-4.713303383141465019e-07,4.334090054035186768e-01,7.384268045425415039e-01,-2.921342477202415466e-02,3.940158784389495850e-01,6.622819304466247559e-01,-4.886972531676292419e-02,3.763734698295593262e-01,5.864023566246032715e-01,-6.912332028150558472e-02,3.569037318229675293e-01,5.308974981307983398e-01,-8.447567373514175415e-02,4.733483195304870605e-01,5.774744749069213867e-01,-1.891811937093734741e-02,4.975145459175109863e-01,4.951692819595336914e-01,-5.695731937885284424e-02,5.027955770492553711e-01,5.448381900787353516e-01,-8.261965215206146240e-02,4.984948337078094482e-01,6.044044494628906250e-01,-9.448160231113433838e-02,5.225543975830078125e-01,5.854473114013671875e-01,-1.912895217537879944e-02,5.462705492973327637e-01,5.036548972129821777e-01,-6.721316277980804443e-02,5.391591787338256836e-01,5.662497878074645996e-01,-9.034644067287445068e-02,5.234965085983276367e-01,6.265887618064880371e-01,-9.650828689336776733e-02,5.643907189369201660e-01,5.993691682815551758e-01,-2.509888261556625366e-02,5.990660190582275391e-01,5.009242296218872070e-01,-6.182313710451126099e-02,5.961066484451293945e-01,5.168542861938476562e-01,-7.075367122888565063e-02,5.870794057846069336e-01,5.483975410461425781e-01,-6.888297945261001587e-02,6.004390716552734375e-01,6.228693127632141113e-01,-3.351785987615585327e-02,6.435295939445495605e-01,5.650117993354797363e-01,-5.562918633222579956e-02,6.658809781074523926e-01,5.299142003059387207e-01,-6.520364433526992798e-02,6.829664111137390137e-01,4.959096610546112061e-01,-6.859131157398223877e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
4.894322156906127930e-01,9.510788321495056152e-01,5.807921752420952544e-07,4.389548301696777344e-01,9.106706380844116211e-01,-4.574696347117424011e-02,4.273698925971984863e-01,8.392014503479003906e-01,-5.942465364933013916e-02,4.849956631660461426e-01,7.848779559135437012e-01,-6.592256575822830200e-02,5.392472743988037109e-01,7.522037029266357422e-01,-7.197589427232742310e-02,4.213232398033142090e-01,6.911005377769470215e-01,-2.383190765976905823e-02,4.039491415023803711e-01,5.863355994224548340e-01,-3.978075832128524780e-02,3.936682641506195068e-01,5.130493044853210449e-01,-5.526283383369445801e-02,3.865268230438232422e-01,4.521107077598571777e-01,-6.944371759891510010e-02,4.724206030368804932e-01,6.813163757324218750e-01,-2.107182703912258148e-02,4.812179505825042725e-01,5.684323906898498535e-01,-3.011349029839038849e-02,4.893399477005004883e-01,4.920799732208251953e-01,-4.665919393301010132e-02,4.965394735336303711e-01,4.327075779438018799e-01,-6.005743145942687988e-02,5.158461332321166992e-01,7.103415131568908691e-01,-2.508928440511226654e-02,5.506157875061035156e-01,6.176424026489257812e-01,-5.377944931387901306e-02,5.759199261665344238e-01,5.516126155853271484e-01,-8.563032001256942749e-02,5.960282087326049805e-01,4.928047955036163330e-01,-1.077989116311073303e-01,5.493854284286499023e-01,7.658857703208923340e-01,-3.189046308398246765e-02,5.497314333915710449e-01,7.318953871726989746e-01,-7.560838758945465088e-02,5.323430299758911133e-01,7.725732326507568359e-01,-9.434429556131362915e-02,5.179030895233154297e-01,8.084979057312011719e-01,-1.042875722050666809e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.736113846302032471e-01,9.727122187614440918e-01,5.164860112927271985e-07,4.179324507713317871e-01,9.281814098358154297e-01,-5.050677433609962463e-02,4.115332067012786865e-01,8.539436459541320801e-01,-6.375234574079513550e-02,4.640240371227264404e-01,7.814932465553283691e-01,-6.786402314901351929e-02,5.128518939018249512e-01,7.292746901512145996e-01,-6.937812268733978271e-02,4.010816216468811035e-01,7.151016592979431152e-01,-2.029713988304138184e-02,3.889150917530059814e-01,6.105437874794006348e-01,-3.364630043506622314e-02,3.851008713245391846e-01,5.424615144729614258e-01,-4.953943938016891479e-02,3.858910799026489258e-01,4.827997684478759766e-01,-6.408052891492843628e-02,4.533885717391967773e-01,7.002404332160949707e-01,-1.366003975272178650e-02,4.561057388782501221e-01,5.832576751708984375e-01,-2.487851120531558990e-02,4.649272263050079346e-01,5.124476552009582520e-01,-4.417090490460395813e-02,4.701927900314331055e-01,4.526315331459045410e-01,-5.966461077332496643e-02,4.937648773193359375e-01,7.191870212554931641e-01,-1.432128809392452240e-02,5.228947401046752930e-01,6.237316727638244629e-01,-4.166715219616889954e-02,5.459310412406921387e-01,5.641350746154785156e-01,-6.968130916357040405e-02,5.599263310432434082e-01,5.099565982818603516e-01,-8.788018673658370972e-02,5.287786722183227539e-01,7.668785452842712402e-01,-1.855025067925453186e-02,5.340070724487304688e-01,6.888409256935119629e-01,-4.694021120667457581e-02,5.272485613822937012e-01,7.105212807655334473e-01,-5.552086234092712402e-02,5.151104927062988281e-01,7.423125505447387695e-01,-6.035914644598960876e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.016095995903015137e-01,6.790135502815246582e-01,-9.226092174685618374e-07,3.313590884208679199e-01,6.033362150192260742e-01,-3.374657779932022095e-02,2.929569482803344727e-01,4.924441277980804443e-01,-5.072348564863204956e-02,2.831463515758514404e-01,3.985103666782379150e-01,-6.904080510139465332e-02,2.621921300888061523e-01,3.355481028556823730e-01,-8.098565042018890381e-02,3.869175016880035400e-01,4.137953817844390869e-01,-1.915076002478599548e-02,4.084541201591491699e-01,3.639728426933288574e-01,-6.288473308086395264e-02,3.954007029533386230e-01,4.452214539051055908e-01,-8.380769938230514526e-02,3.827878534793853760e-01,5.082288980484008789e-01,-8.785296976566314697e-02,4.427983760833740234e-01,4.277056455612182617e-01,-1.809813268482685089e-02,4.630892276763916016e-01,3.836472034454345703e-01,-7.223373651504516602e-02,4.331455826759338379e-01,4.730699062347412109e-01,-9.039152413606643677e-02,4.076596796512603760e-01,5.346099138259887695e-01,-8.975365012884140015e-02,4.911898076534271240e-01,4.471529424190521240e-01,-2.391765266656875610e-02,5.144844055175781250e-01,3.984770774841308594e-01,-7.709484547376632690e-02,4.787386059761047363e-01,4.746340215206146240e-01,-8.023944497108459473e-02,4.483948945999145508e-01,5.289375782012939453e-01,-6.568556278944015503e-02,5.308722257614135742e-01,4.709944725036621094e-01,-3.166447579860687256e-02,5.719463229179382324e-01,3.882563114166259766e-01,-5.790297687053680420e-02,5.944700837135314941e-01,3.392681777477264404e-01,-6.090352311730384827e-02,6.122373342514038086e-01,2.871309816837310791e-01,-5.586674436926841736e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
6.609908342361450195e-01,7.596077919006347656e-01,3.017098322288802592e-07,6.187933683395385742e-01,6.532095670700073242e-01,1.152311731129884720e-02,5.401872992515563965e-01,5.940498709678649902e-01,-1.720167882740497589e-02,4.600425660610198975e-01,6.099888682365417480e-01,-4.296633601188659668e-02,4.017757177352905273e-01,6.318873763084411621e-01,-7.423046976327896118e-02,5.325762629508972168e-01,5.398625135421752930e-01,-1.218802258372306824e-01,4.098178744316101074e-01,5.359765887260437012e-01,-1.566654592752456665e-01,3.380805253982543945e-01,5.384736657142639160e-01,-1.674451231956481934e-01,2.825588583946228027e-01,5.442549586296081543e-01,-1.728473156690597534e-01,5.390851497650146484e-01,6.156027317047119141e-01,-1.426994949579238892e-01,3.988282680511474609e-01,6.036969423294067383e-01,-1.804509311914443970e-01,3.203926086425781250e-01,6.214269399642944336e-01,-1.783605366945266724e-01,2.723064422607421875e-01,6.430987119674682617e-01,-1.768038719892501831e-01,5.382573604583740234e-01,7.019438743591308594e-01,-1.520689576864242554e-01,3.999563157558441162e-01,7.119018435478210449e-01,-1.612210422754287720e-01,4.019336402416229248e-01,7.212063670158386230e-01,-1.228241324424743652e-01,4.295477867126464844e-01,7.192191481590270996e-01,-9.790898859500885010e-02,5.386525392532348633e-01,7.839270234107971191e-01,-1.597355008125305176e-01,4.304708838462829590e-01,7.815809249877929688e-01,-1.562829166650772095e-01,4.234777092933654785e-01,7.725293636322021484e-01,-1.234062463045120239e-01,4.401356577873229980e-01,7.544345259666442871e-01,-9.882642328739166260e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.346464514732360840e-01,8.463273048400878906e-01,3.465371776201209286e-07,4.623557031154632568e-01,8.060863018035888672e-01,-2.346895635128021240e-02,4.159944951534271240e-01,7.288420200347900391e-01,-3.332423418760299683e-02,4.184343814849853516e-01,6.525968313217163086e-01,-4.221551492810249329e-02,4.638605415821075439e-01,6.374746561050415039e-01,-5.034664273262023926e-02,4.740635156631469727e-01,6.140473484992980957e-01,-3.851155983284115791e-03,4.612143039703369141e-01,5.253416299819946289e-01,-1.790351048111915588e-02,4.540131092071533203e-01,4.706750512123107910e-01,-3.474593162536621094e-02,4.514749646186828613e-01,4.223050475120544434e-01,-4.956265911459922791e-02,5.198513269424438477e-01,6.045329570770263672e-01,-8.092927746474742889e-03,5.109149217605590820e-01,5.064669847488403320e-01,-1.995849609375000000e-02,5.050423741340637207e-01,4.416424036026000977e-01,-3.665456175804138184e-02,4.998694956302642822e-01,3.855821490287780762e-01,-4.983272776007652283e-02,5.614053010940551758e-01,6.161805987358093262e-01,-1.674589887261390686e-02,5.624395012855529785e-01,5.251321196556091309e-01,-3.131559863686561584e-02,5.587871670722961426e-01,4.636504352092742920e-01,-4.603124037384986877e-02,5.551625490188598633e-01,4.127936363220214844e-01,-5.706689506769180298e-02,6.042849421501159668e-01,6.461039781570434570e-01,-2.830929309129714966e-02,6.168220043182373047e-01,5.783967375755310059e-01,-4.217170178890228271e-02,6.218428611755371094e-01,5.310473442077636719e-01,-4.980942606925964355e-02,6.254885196685791016e-01,4.862062931060791016e-01,-5.560957640409469604e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.097885131835937500e-01,8.471094965934753418e-01,4.702895068930956768e-07,4.423548877239227295e-01,7.947857379913330078e-01,-2.375491149723529816e-02,4.080977737903594971e-01,7.086221575736999512e-01,-3.524964675307273865e-02,4.246153533458709717e-01,6.406939029693603516e-01,-4.558978974819183350e-02,4.691392481327056885e-01,6.385995149612426758e-01,-5.600176751613616943e-02,4.787684977054595947e-01,6.077230572700500488e-01,-1.256922259926795959e-02,4.933721721172332764e-01,5.187729597091674805e-01,-3.008103370666503906e-02,5.058047175407409668e-01,4.633750021457672119e-01,-4.954647272825241089e-02,5.176794528961181641e-01,4.129056930541992188e-01,-6.627516448497772217e-02,5.233516097068786621e-01,6.106323599815368652e-01,-1.721704192459583282e-02,5.361282229423522949e-01,5.132989883422851562e-01,-3.155513480305671692e-02,5.461989641189575195e-01,4.485462307929992676e-01,-4.798035323619842529e-02,5.523763298988342285e-01,3.893623948097229004e-01,-6.148947775363922119e-02,5.589588284492492676e-01,6.334457993507385254e-01,-2.596691250801086426e-02,5.717356801033020020e-01,5.454769134521484375e-01,-4.165812209248542786e-02,5.770029425621032715e-01,4.864746928215026855e-01,-5.403287708759307861e-02,5.792313218116760254e-01,4.359973073005676270e-01,-6.342288851737976074e-02,5.955922603607177734e-01,6.737298965454101562e-01,-3.777139633893966675e-02,6.047165393829345703e-01,6.038809418678283691e-01,-5.333400517702102661e-02,6.063452959060668945e-01,5.580059289932250977e-01,-6.014871969819068909e-02,6.043293476104736328e-01,5.153461694717407227e-01,-6.529104709625244141e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.086857676506042480e-01,8.888140916824340820e-01,3.272447770541475620e-07,4.561980068683624268e-01,8.274305462837219238e-01,-1.711967214941978455e-02,4.533365070819854736e-01,7.386444807052612305e-01,-2.026082202792167664e-02,5.039082169532775879e-01,6.950277686119079590e-01,-2.286151237785816193e-02,5.479915142059326172e-01,7.058480381965637207e-01,-2.580448053777217865e-02,4.572161138057708740e-01,6.538746356964111328e-01,1.079872599802911282e-03,4.627167582511901855e-01,5.656994581222534180e-01,-9.885818697512149811e-03,4.686606228351593018e-01,5.098422169685363770e-01,-2.455160953104496002e-02,4.741290509700775146e-01,4.606390595436096191e-01,-3.806440904736518860e-02,5.011608004570007324e-01,6.485583186149597168e-01,-3.496904158964753151e-03,5.045970678329467773e-01,5.548430681228637695e-01,-1.286518760025501251e-02,5.078480839729309082e-01,4.930923581123352051e-01,-2.836027927696704865e-02,5.077027678489685059e-01,4.356853961944580078e-01,-4.065159708261489868e-02,5.393314361572265625e-01,6.631520390510559082e-01,-1.180830318480730057e-02,5.435332059860229492e-01,5.774517655372619629e-01,-2.375340089201927185e-02,5.424811244010925293e-01,5.166548490524291992e-01,-3.855611011385917664e-02,5.402735471725463867e-01,4.628629088401794434e-01,-4.931784048676490784e-02,5.799263119697570801e-01,6.915537714958190918e-01,-2.269718796014785767e-02,5.838130116462707520e-01,6.164940595626831055e-01,-3.682821616530418396e-02,5.828123092651367188e-01,5.681404471397399902e-01,-4.532738402485847473e-02,5.788952708244323730e-01,5.230807065963745117e-01,-5.142960697412490845e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.019485950469970703e-01,7.211410999298095703e-01,-8.127784667522064410e-07,4.420840144157409668e-01,6.746382713317871094e-01,6.784765049815177917e-03,4.158584475517272949e-01,6.163129806518554688e-01,5.647872108966112137e-03,4.092451333999633789e-01,5.582734346389770508e-01,-4.468774423003196716e-03,4.174515902996063232e-01,5.075799822807312012e-01,-1.447458099573850632e-02,4.542980790138244629e-01,5.488704442977905273e-01,3.494389355182647705e-02,4.282641708850860596e-01,5.119260549545288086e-01,1.102488487958908081e-02,4.247180521488189697e-01,5.626613497734069824e-01,-8.865791372954845428e-03,4.360355436801910400e-01,6.142293810844421387e-01,-1.779756508767604828e-02,4.764816164970397949e-01,5.449866652488708496e-01,2.099835872650146484e-02,4.373444616794586182e-01,5.081032514572143555e-01,-7.009703665971755981e-03,4.361056089401245117e-01,5.713937282562255859e-01,-2.208633162081241608e-02,4.522901475429534912e-01,6.259137392044067383e-01,-2.398147433996200562e-02,5.023562312126159668e-01,5.417888760566711426e-01,3.051941748708486557e-03,4.525811672210693359e-01,5.150938630104064941e-01,-2.563173137605190277e-02,4.541088044643402100e-01,5.812869668006896973e-01,-2.604094333946704865e-02,4.741776585578918457e-01,6.331639885902404785e-01,-1.629118807613849640e-02,5.315360426902770996e-01,5.439276695251464844e-01,-1.480215787887573242e-02,4.793873429298400879e-01,5.251865386962890625e-01,-3.341544046998023987e-02,4.736841022968292236e-01,5.712508559226989746e-01,-2.881305664777755737e-02,4.878026545047760010e-01,6.121171712875366211e-01,-1.852293126285076141e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.814505279064178467e-01,9.722263813018798828e-01,6.301580697254394181e-07,4.269776344299316406e-01,8.872448801994323730e-01,-1.751842349767684937e-02,4.259981215000152588e-01,7.862359285354614258e-01,-1.543999556452035904e-02,4.704152643680572510e-01,7.107079029083251953e-01,-1.673540659248828888e-02,4.916458725929260254e-01,6.571252346038818359e-01,-1.551875658333301544e-02,4.504770040512084961e-01,7.418146133422851562e-01,2.281635254621505737e-02,4.545271992683410645e-01,6.554413437843322754e-01,1.027728151530027390e-02,4.600790739059448242e-01,6.029211878776550293e-01,-1.244658371433615685e-03,4.680702984333038330e-01,5.512816905975341797e-01,-9.481105953454971313e-03,4.984591901302337646e-01,7.569082975387573242e-01,1.783575676381587982e-02,5.269840955734252930e-01,6.652306318283081055e-01,-5.650411825627088547e-03,5.463942885398864746e-01,5.999362468719482422e-01,-2.604062296450138092e-02,5.673836469650268555e-01,5.407147407531738281e-01,-3.604358434677124023e-02,5.391295552253723145e-01,7.914485931396484375e-01,7.832875475287437439e-03,5.538204908370971680e-01,7.382459044456481934e-01,-3.557654097676277161e-02,5.192536115646362305e-01,8.042187094688415527e-01,-4.220940545201301575e-02,4.987064599990844727e-01,8.570913672447204590e-01,-3.151520714163780212e-02,5.769160389900207520e-01,8.335204720497131348e-01,-3.224264131858944893e-03,5.788191556930541992e-01,7.877942323684692383e-01,-3.717232123017311096e-02,5.473448634147644043e-01,8.290912508964538574e-01,-3.531620278954505920e-02,5.265622138977050781e-01,8.647440671920776367e-01,-2.445834688842296600e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.748795866966247559e-01,8.336409926414489746e-01,2.676550252544984687e-07,5.074948668479919434e-01,7.717429399490356445e-01,-1.459210552275180817e-02,4.870995879173278809e-01,6.774179935455322266e-01,-1.364180166274309158e-02,5.241858363151550293e-01,6.124750375747680664e-01,-1.401711627840995789e-02,5.665156841278076172e-01,6.109982132911682129e-01,-1.460813265293836594e-02,5.235820412635803223e-01,6.048491001129150391e-01,1.755157485604286194e-02,5.256375670433044434e-01,5.185268521308898926e-01,1.072338782250881195e-02,5.297717452049255371e-01,4.660961031913757324e-01,-2.858903957530856133e-03,5.335871577262878418e-01,4.194189608097076416e-01,-1.590667292475700378e-02,5.660731792449951172e-01,6.009329557418823242e-01,1.259235851466655731e-02,5.643829703330993652e-01,5.064119696617126465e-01,6.287987343966960907e-03,5.635572075843811035e-01,4.484832882881164551e-01,-8.827173151075839996e-03,5.601065158843994141e-01,3.968448042869567871e-01,-2.112638764083385468e-02,6.010638475418090820e-01,6.136592030525207520e-01,3.003727179020643234e-03,6.023743152618408203e-01,5.278184413909912109e-01,-6.293351296335458755e-03,5.984027385711669922e-01,4.721204042434692383e-01,-1.849002204835414886e-02,5.943732857704162598e-01,4.261819124221801758e-01,-2.796469815075397491e-02,6.397107243537902832e-01,6.393651366233825684e-01,-9.534085169434547424e-03,6.407866477966308594e-01,5.692759752273559570e-01,-1.848080568015575409e-02,6.383314728736877441e-01,5.238556861877441406e-01,-2.325392514467239380e-02,6.346460580825805664e-01,4.819308519363403320e-01,-2.770061045885086060e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.158612728118896484e-01,9.243187904357910156e-01,3.889368258569447789e-07,4.674479365348815918e-01,8.422005176544189453e-01,-1.313104294240474701e-02,4.694354236125946045e-01,7.393558025360107422e-01,-1.153491344302892685e-02,5.137830972671508789e-01,6.679210066795349121e-01,-1.408546604216098785e-02,5.409885048866271973e-01,6.167302131652832031e-01,-1.504733785986900330e-02,4.994145333766937256e-01,7.057206630706787109e-01,2.020216360688209534e-02,4.896039962768554688e-01,6.123270988464355469e-01,7.483471184968948364e-03,4.832819402217864990e-01,5.556496977806091309e-01,-1.741899293847382069e-03,4.808677732944488525e-01,5.040475130081176758e-01,-7.495633326470851898e-03,5.450869798660278320e-01,7.172669768333435059e-01,1.299103349447250366e-02,5.581780672073364258e-01,6.214597225189208984e-01,-9.184728376567363739e-03,5.658382773399353027e-01,5.553731918334960938e-01,-2.651181258261203766e-02,5.772925615310668945e-01,4.988058209419250488e-01,-3.365508466958999634e-02,5.840102434158325195e-01,7.472185492515563965e-01,1.351800630800426006e-03,5.684599280357360840e-01,6.926437616348266602e-01,-4.021045565605163574e-02,5.387285947799682617e-01,7.600984573364257812e-01,-4.380236566066741943e-02,5.276289582252502441e-01,8.134641647338867188e-01,-3.099514730274677277e-02,6.194303035736083984e-01,7.853106856346130371e-01,-1.083563640713691711e-02,5.934617519378662109e-01,7.316416501998901367e-01,-4.114220663905143738e-02,5.622994303703308105e-01,7.792301774024963379e-01,-3.500341996550559998e-02,5.511558651924133301e-01,8.212440609931945801e-01,-2.143603190779685974e-02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.914012312889099121e-01,6.690051555633544922e-01,3.826115744232083671e-07,3.274395465850830078e-01,6.175440549850463867e-01,-1.336674485355615616e-02,3.014403581619262695e-01,5.437665581703186035e-01,-1.775276102125644684e-02,3.215985000133514404e-01,4.888769686222076416e-01,-2.363822422921657562e-02,3.592622280120849609e-01,4.688782095909118652e-01,-2.860277518630027771e-02,3.413338661193847656e-01,4.236462116241455078e-01,1.748284697532653809e-02,3.337952494621276855e-01,3.338702321052551270e-01,9.567152708768844604e-03,3.353882730007171631e-01,2.807943224906921387e-01,-6.003729067742824554e-03,3.398126363754272461e-01,2.318386435508728027e-01,-1.988546177744865417e-02,3.812520503997802734e-01,4.132417142391204834e-01,1.089972537010908127e-02,3.716741502285003662e-01,3.132280111312866211e-01,7.859270088374614716e-03,3.701879382133483887e-01,2.525286674499511719e-01,-5.488599184900522232e-03,3.685525059700012207e-01,1.997882276773452759e-01,-1.736979000270366669e-02,4.168384373188018799e-01,4.225602447986602783e-01,-3.229996364098042250e-04,4.104636907577514648e-01,3.297846317291259766e-01,-3.882169257849454880e-03,4.057585000991821289e-01,2.716926634311676025e-01,-1.178495213389396667e-02,4.017869830131530762e-01,2.226462960243225098e-01,-1.980373449623584747e-02,4.588506221771240234e-01,4.480172395706176758e-01,-1.482002157717943192e-02,4.541977047920227051e-01,3.717378079891204834e-01,-1.879314705729484558e-02,4.468501508235931396e-01,3.271202743053436279e-01,-1.978520862758159637e-02,4.373371899127960205e-01,2.849066853523254395e-01,-2.182058244943618774e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.641025125980377197e-01,6.610839962959289551e-01,3.127541390313126612e-07,3.053318262100219727e-01,5.985511541366577148e-01,-1.288884878158569336e-02,2.921236157417297363e-01,5.124526023864746094e-01,-1.446289848536252975e-02,3.270691335201263428e-01,4.635629653930664062e-01,-1.703499257564544678e-02,3.704522252082824707e-01,4.601548314094543457e-01,-1.885855570435523987e-02,3.474909663200378418e-01,4.005237519741058350e-01,1.692213118076324463e-02,3.588349223136901855e-01,3.123185634613037109e-01,1.068278029561042786e-02,3.694654107093811035e-01,2.610781788825988770e-01,-2.731735585257411003e-03,3.803503811359405518e-01,2.170951217412948608e-01,-1.540275476872920990e-02,3.914486765861511230e-01,4.008275568485260010e-01,1.038391515612602234e-02,4.016163349151611328e-01,3.018238842487335205e-01,7.558573037385940552e-03,4.095018208026885986e-01,2.429993152618408203e-01,-4.234073217958211899e-03,4.148943424224853516e-01,1.933651417493820190e-01,-1.475129276514053345e-02,4.256616532802581787e-01,4.199948906898498535e-01,-7.068350678309798241e-04,4.368919134140014648e-01,3.282907605171203613e-01,-5.167102906852960587e-03,4.418988823890686035e-01,2.713904380798339844e-01,-1.262492872774600983e-02,4.471186399459838867e-01,2.235261499881744385e-01,-2.016877382993698120e-02,4.617878794670104980e-01,4.570178091526031494e-01,-1.489636115729808807e-02,4.713076651096343994e-01,3.817662000656127930e-01,-2.062337473034858704e-02,4.736188352108001709e-01,3.359822630882263184e-01,-2.237877435982227325e-02,4.743938446044921875e-01,2.917145490646362305e-01,-2.475680224597454071e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
