# validation_accuracy,testing_accuracy,activation,structure,init_learning_rate,learning_type,regulizer,model
81.69257340241796,98.78892733564014,tanh,63-42-27-27,0.004,adaptive,0.04,
81.69257340241796,99.59630911188005,tanh,63-42-27-27,0.007,adaptive,0.07,
81.69257340241796,89.27335640138409,logistic,63-18-27,0.7,adaptive,0.04,
81.69257340241796,89.10034602076125,logistic,63-18-27,0.04,adaptive,0.04,
81.69257340241796,89.67704728950405,logistic,63-18-27,0.001,adaptive,0.04,
81.69257340241796,88.63898500576701,logistic,63-18-27,0.007,adaptive,0.04,
81.69257340241796,89.61937716262976,logistic,63-18-27,0.0007,adaptive,0.04,
81.69257340241796,94.57900807381776,logistic,63-36-27,0.01,adaptive,0.007,
81.69257340241796,94.92502883506344,logistic,63-36-27,0.001,adaptive,0.004,
81.69257340241796,99.53863898500576,logistic,63-51-39-27,0.4,adaptive,0.01,
81.69257340241796,89.96539792387543,logistic,63-51-39-27,0.04,adaptive,0.4,
81.69257340241796,99.19261822376009,logistic,63-51-39-27,0.04,adaptive,0.01,
81.69257340241796,89.85005767012687,logistic,63-51-39-27,0.0007,adaptive,0.4,
81.69257340241796,96.42445213379469,logistic,63-42-27-27,0.07,adaptive,0.07,
81.69257340241796,97.00115340253748,logistic,63-42-27-27,0.007,adaptive,0.1,
81.69257340241796,95.96309111880046,logistic,63-42-27-27,0.0001,adaptive,0.04,
81.69257340241796,96.25144175317186,logistic,63-42-27-27,0.0004,adaptive,0.1,
81.51986183074266,90.25374855824683,tanh,63-18-27,0.1,adaptive,0.07,
81.51986183074266,93.02191464821222,tanh,63-18-27,0.1,adaptive,0.004,
81.51986183074266,88.46597462514417,tanh,63-18-27,0.4,adaptive,0.4,
81.51986183074266,92.56055363321799,tanh,63-18-27,0.4,adaptive,0.04,
81.51986183074266,90.48442906574394,tanh,63-18-27,0.4,adaptive,0.007,
81.51986183074266,93.31026528258363,tanh,63-18-27,0.7,adaptive,0.004,
81.51986183074266,90.48442906574394,tanh,63-18-27,0.7,adaptive,0.007,
81.51986183074266,93.9446366782007,tanh,63-18-27,0.7,adaptive,0.0001,
81.51986183074266,91.4071510957324,tanh,63-18-27,0.007,adaptive,0.1,
81.51986183074266,92.50288350634371,tanh,63-18-27,0.0001,adaptive,0.04,
81.51986183074266,92.73356401384083,tanh,63-18-27,0.0001,adaptive,0.07,
81.51986183074266,91.4071510957324,tanh,63-18-27,0.0001,adaptive,0.007,
81.51986183074266,91.4071510957324,tanh,63-18-27,0.0007,adaptive,0.004,
81.51986183074266,98.96193771626297,tanh,63-36-27,0.4,adaptive,0.001,
81.51986183074266,99.07727797001154,tanh,63-36-27,0.7,adaptive,0.007,
81.51986183074266,91.17647058823529,tanh,63-36-27,0.007,adaptive,0.7,
81.51986183074266,99.30795847750865,tanh,63-36-27,0.0007,adaptive,0.007,
81.51986183074266,100.0,tanh,63-51-39-27,0.1,adaptive,0.004,
81.51986183074266,100.0,tanh,63-51-39-27,0.01,adaptive,0.04,
81.51986183074266,100.0,tanh,63-51-39-27,0.04,adaptive,0.04,
81.51986183074266,100.0,tanh,63-51-39-27,0.04,adaptive,0.0004,
81.51986183074266,99.94232987312573,tanh,63-51-39-27,0.007,adaptive,0.007,
81.51986183074266,99.30795847750865,tanh,63-51-39-27,0.007,adaptive,0.0004,
81.51986183074266,100.0,tanh,63-51-39-27,0.0001,adaptive,0.04,
81.51986183074266,99.65397923875432,tanh,63-42-27-27,0.4,adaptive,0.0004,
81.51986183074266,97.80853517877739,tanh,63-42-27-27,0.04,adaptive,0.1,
81.51986183074266,97.63552479815456,tanh,63-42-27-27,0.07,adaptive,0.0004,
81.51986183074266,99.76931949250289,tanh,63-42-27-27,0.001,adaptive,0.07,
81.51986183074266,98.78892733564014,tanh,63-42-27-27,0.0001,adaptive,0.01,
81.51986183074266,98.6159169550173,tanh,63-42-27-27,0.0007,adaptive,0.007,
81.51986183074266,90.02306805074971,logistic,63-18-27,0.1,adaptive,0.04,
81.51986183074266,95.15570934256056,logistic,63-36-27,0.001,adaptive,0.0004,
81.51986183074266,86.67820069204151,logistic,63-36-27,0.004,adaptive,0.4,
81.51986183074266,86.7358708189158,logistic,63-36-27,0.007,adaptive,0.4,
81.51986183074266,93.13725490196079,logistic,63-36-27,0.0004,adaptive,0.01,
81.51986183074266,97.46251441753172,logistic,63-36-27,0.0004,adaptive,0.007,
81.51986183074266,97.23183391003461,logistic,63-51-39-27,0.007,adaptive,0.007,
81.51986183074266,89.5040369088812,logistic,63-42-27-27,0.004,adaptive,0.4,
81.51986183074266,89.79238754325259,logistic,63-42-27-27,0.0004,adaptive,0.4,
81.51986183074266,95.90542099192618,logistic,63-42-27-27,0.0004,adaptive,0.07,
81.51986183074266,89.67704728950405,logistic,63-42-27-27,0.0007,adaptive,0.4,
81.34715025906736,89.27335640138409,tanh,63-18-27,0.4,adaptive,0.7,
81.34715025906736,93.42560553633218,tanh,63-18-27,0.04,adaptive,0.004,
81.34715025906736,92.50288350634371,tanh,63-18-27,0.001,adaptive,0.04,
81.34715025906736,93.19492502883506,tanh,63-18-27,0.004,adaptive,0.007,
81.34715025906736,92.09919261822375,tanh,63-18-27,0.007,adaptive,0.04,
81.34715025906736,91.81084198385237,tanh,63-18-27,0.0004,adaptive,0.04,
81.34715025906736,93.13725490196079,tanh,63-18-27,0.0004,adaptive,0.07,
81.34715025906736,98.73125720876585,tanh,63-36-27,0.1,adaptive,0.001,
81.34715025906736,97.69319492502883,tanh,63-36-27,0.7,adaptive,0.0007,
81.34715025906736,98.9042675893887,tanh,63-36-27,0.01,adaptive,0.01,
81.34715025906736,98.44290657439446,tanh,63-36-27,0.04,adaptive,0.01,
81.34715025906736,98.15455594002307,tanh,63-36-27,0.04,adaptive,0.0004,
81.34715025906736,99.30795847750865,tanh,63-36-27,0.001,adaptive,0.01,
81.34715025906736,98.67358708189158,tanh,63-36-27,0.001,adaptive,0.07,
81.34715025906736,99.25028835063438,tanh,63-36-27,0.007,adaptive,0.0001,
81.34715025906736,99.07727797001154,tanh,63-36-27,0.0001,adaptive,0.001,
81.34715025906736,99.82698961937716,tanh,63-36-27,0.0004,adaptive,0.001,
81.34715025906736,98.78892733564014,tanh,63-36-27,0.0007,adaptive,0.001,
81.34715025906736,100.0,tanh,63-51-39-27,0.4,adaptive,0.04,
81.34715025906736,99.25028835063438,tanh,63-51-39-27,0.004,adaptive,0.007,
81.34715025906736,99.82698961937716,tanh,63-51-39-27,0.007,adaptive,0.04,
81.34715025906736,100.0,tanh,63-51-39-27,0.0004,adaptive,0.001,
81.34715025906736,99.88465974625143,tanh,63-42-27-27,0.1,adaptive,0.1,
81.34715025906736,99.01960784313727,tanh,63-42-27-27,0.1,adaptive,0.0007,
81.34715025906736,99.94232987312573,tanh,63-42-27-27,0.01,adaptive,0.1,
81.34715025906736,99.19261822376009,tanh,63-42-27-27,0.04,adaptive,0.001,
81.34715025906736,98.0392156862745,tanh,63-42-27-27,0.004,adaptive,0.1,
81.34715025906736,98.26989619377161,tanh,63-42-27-27,0.0001,adaptive,0.07,
81.34715025906736,99.13494809688581,tanh,63-42-27-27,0.0001,adaptive,0.0004,
81.34715025906736,87.94694348327566,logistic,63-18-27,0.1,adaptive,0.01,
81.34715025906736,91.06113033448673,logistic,63-18-27,0.4,adaptive,0.0007,
81.34715025906736,92.09919261822375,logistic,63-18-27,0.01,adaptive,0.001,
81.34715025906736,90.19607843137256,logistic,63-18-27,0.07,adaptive,0.01,
81.34715025906736,89.90772779700116,logistic,63-18-27,0.004,adaptive,0.01,
81.34715025906736,86.85121107266436,logistic,63-18-27,0.004,adaptive,0.07,
81.34715025906736,90.08073817762399,logistic,63-18-27,0.004,adaptive,0.001,
81.34715025906736,88.1199538638985,logistic,63-18-27,0.0001,adaptive,0.001,
81.34715025906736,89.5040369088812,logistic,63-18-27,0.0004,adaptive,0.04,
81.34715025906736,89.15801614763552,logistic,63-18-27,0.0007,adaptive,0.001,
81.34715025906736,96.1361014994233,logistic,63-36-27,0.1,adaptive,0.01,
81.34715025906736,94.05997693194925,logistic,63-36-27,0.1,adaptive,0.0001,
81.34715025906736,96.07843137254902,logistic,63-36-27,0.7,adaptive,0.0007,
81.34715025906736,96.30911188004615,logistic,63-36-27,0.001,adaptive,0.007,
81.34715025906736,94.92502883506344,logistic,63-36-27,0.004,adaptive,0.0001,
81.34715025906736,95.6170703575548,logistic,63-36-27,0.007,adaptive,0.007,
81.34715025906736,95.96309111880046,logistic,63-36-27,0.0001,adaptive,0.004,
81.34715025906736,96.02076124567473,logistic,63-36-27,0.0007,adaptive,0.0004,
81.34715025906736,99.30795847750865,logistic,63-51-39-27,0.1,adaptive,0.007,
81.34715025906736,99.53863898500576,logistic,63-51-39-27,0.4,adaptive,0.004,
81.34715025906736,98.32756632064591,logistic,63-51-39-27,0.7,adaptive,0.04,
81.34715025906736,98.32756632064591,logistic,63-51-39-27,0.07,adaptive,0.0007,
81.34715025906736,99.7116493656286,logistic,63-51-39-27,0.0007,adaptive,0.07,
81.34715025906736,89.56170703575548,logistic,63-42-27-27,0.007,adaptive,0.4,
81.34715025906736,97.00115340253748,logistic,63-42-27-27,0.0001,adaptive,0.1,
81.34715025906736,89.04267589388697,logistic,63-42-27-27,0.0001,adaptive,0.4,
81.34715025906736,98.15455594002307,logistic,63-42-27-27,0.0007,adaptive,0.001,
81.17443868739205,89.96539792387543,tanh,63-18-27,0.4,adaptive,0.1,
81.17443868739205,88.17762399077279,tanh,63-18-27,0.01,adaptive,0.7,
81.17443868739205,90.3114186851211,tanh,63-18-27,0.01,adaptive,0.07,
81.17443868739205,91.63783160322953,tanh,63-18-27,0.01,adaptive,0.007,
81.17443868739205,91.98385236447521,tanh,63-18-27,0.04,adaptive,0.07,
81.17443868739205,92.09919261822375,tanh,63-18-27,0.004,adaptive,0.1,
81.17443868739205,92.15686274509804,tanh,63-18-27,0.004,adaptive,0.01,
81.17443868739205,91.17647058823529,tanh,63-18-27,0.004,adaptive,0.07,
81.17443868739205,98.26989619377161,tanh,63-36-27,0.1,adaptive,0.007,
81.17443868739205,98.9042675893887,tanh,63-36-27,0.4,adaptive,0.007,
81.17443868739205,99.07727797001154,tanh,63-36-27,0.07,adaptive,0.004,
81.17443868739205,98.50057670126874,tanh,63-36-27,0.07,adaptive,0.007,
81.17443868739205,98.6159169550173,tanh,63-36-27,0.007,adaptive,0.004,
81.17443868739205,99.88465974625143,tanh,63-36-27,0.0001,adaptive,0.004,
81.17443868739205,98.55824682814303,tanh,63-36-27,0.0004,adaptive,0.1,
81.17443868739205,99.07727797001154,tanh,63-51-39-27,0.4,adaptive,0.004,
81.17443868739205,100.0,tanh,63-51-39-27,0.01,adaptive,0.001,
81.17443868739205,100.0,tanh,63-51-39-27,0.07,adaptive,0.04,
81.17443868739205,100.0,tanh,63-51-39-27,0.07,adaptive,0.0001,
81.17443868739205,99.94232987312573,tanh,63-51-39-27,0.001,adaptive,0.07,
81.17443868739205,100.0,tanh,63-51-39-27,0.004,adaptive,0.04,
81.17443868739205,100.0,tanh,63-51-39-27,0.0004,adaptive,0.0007,
81.17443868739205,99.48096885813149,tanh,63-42-27-27,0.1,adaptive,0.04,
81.17443868739205,99.59630911188005,tanh,63-42-27-27,0.1,adaptive,0.07,
81.17443868739205,99.19261822376009,tanh,63-42-27-27,0.4,adaptive,0.0007,
81.17443868739205,98.21222606689734,tanh,63-42-27-27,0.04,adaptive,0.4,
81.17443868739205,99.82698961937716,tanh,63-42-27-27,0.07,adaptive,0.04,
81.17443868739205,99.36562860438293,tanh,63-42-27-27,0.007,adaptive,0.1,
81.17443868739205,98.0392156862745,tanh,63-42-27-27,0.0001,adaptive,0.04,
81.17443868739205,99.30795847750865,tanh,63-42-27-27,0.0004,adaptive,0.001,
81.17443868739205,85.29411764705883,logistic,63-18-27,0.1,adaptive,0.4,
81.17443868739205,90.54209919261822,logistic,63-18-27,0.4,adaptive,0.04,
81.17443868739205,91.06113033448673,logistic,63-18-27,0.0001,adaptive,0.0001,
81.17443868739205,89.67704728950405,logistic,63-18-27,0.0004,adaptive,0.07,
81.17443868739205,89.15801614763552,logistic,63-18-27,0.0007,adaptive,0.01,
81.17443868739205,96.30911188004615,logistic,63-36-27,0.7,adaptive,0.0001,
81.17443868739205,95.79008073817762,logistic,63-36-27,0.04,adaptive,0.001,
81.17443868739205,96.65513264129181,logistic,63-36-27,0.07,adaptive,0.007,
81.17443868739205,96.82814302191464,logistic,63-36-27,0.007,adaptive,0.0004,
81.17443868739205,95.90542099192618,logistic,63-36-27,0.0001,adaptive,0.007,
81.17443868739205,95.79008073817762,logistic,63-36-27,0.0004,adaptive,0.0004,
81.17443868739205,94.86735870818916,logistic,63-36-27,0.0007,adaptive,0.001,
81.17443868739205,97.46251441753172,logistic,63-51-39-27,0.1,adaptive,0.04,
81.17443868739205,90.59976931949251,logistic,63-51-39-27,0.001,adaptive,0.4,
81.17443868739205,97.46251441753172,logistic,63-51-39-27,0.0004,adaptive,0.0004,
81.17443868739205,94.92502883506344,logistic,63-42-27-27,0.1,adaptive,0.01,
81.17443868739205,98.09688581314879,logistic,63-42-27-27,0.01,adaptive,0.04,
81.17443868739205,95.15570934256056,logistic,63-42-27-27,0.07,adaptive,0.004,
81.17443868739205,94.7520184544406,logistic,63-42-27-27,0.0004,adaptive,0.01,
81.00172711571675,88.4083044982699,tanh,63-18-27,0.1,adaptive,0.4,
81.00172711571675,92.15686274509804,tanh,63-18-27,0.4,adaptive,0.07,
81.00172711571675,90.77277970011534,tanh,63-18-27,0.4,adaptive,0.001,
81.00172711571675,91.4071510957324,tanh,63-18-27,0.4,adaptive,0.0004,
81.00172711571675,93.54094579008074,tanh,63-18-27,0.01,adaptive,0.001,
81.00172711571675,94.11764705882352,tanh,63-18-27,0.04,adaptive,0.007,
81.00172711571675,91.46482122260669,tanh,63-18-27,0.07,adaptive,0.07,
81.00172711571675,93.19492502883506,tanh,63-18-27,0.004,adaptive,0.04,
81.00172711571675,91.98385236447521,tanh,63-18-27,0.007,adaptive,0.07,
81.00172711571675,93.42560553633218,tanh,63-18-27,0.007,adaptive,0.007,
81.00172711571675,93.48327566320646,tanh,63-18-27,0.0001,adaptive,0.001,
81.00172711571675,93.88696655132641,tanh,63-18-27,0.0004,adaptive,0.0007,
81.00172711571675,91.98385236447521,tanh,63-18-27,0.0007,adaptive,0.0007,
81.00172711571675,98.15455594002307,tanh,63-36-27,0.1,adaptive,0.04,
81.00172711571675,97.80853517877739,tanh,63-36-27,0.7,adaptive,0.004,
81.00172711571675,98.84659746251442,tanh,63-36-27,0.07,adaptive,0.01,
81.00172711571675,97.75086505190312,tanh,63-36-27,0.001,adaptive,0.007,
81.00172711571675,98.84659746251442,tanh,63-36-27,0.0007,adaptive,0.0001,
81.00172711571675,100.0,tanh,63-51-39-27,0.1,adaptive,0.04,
81.00172711571675,99.94232987312573,tanh,63-51-39-27,0.7,adaptive,0.01,
81.00172711571675,100.0,tanh,63-51-39-27,0.7,adaptive,0.04,
81.00172711571675,100.0,tanh,63-51-39-27,0.01,adaptive,0.007,
81.00172711571675,100.0,tanh,63-51-39-27,0.04,adaptive,0.001,
81.00172711571675,100.0,tanh,63-51-39-27,0.001,adaptive,0.1,
81.00172711571675,100.0,tanh,63-51-39-27,0.004,adaptive,0.001,
81.00172711571675,99.82698961937716,tanh,63-51-39-27,0.0007,adaptive,0.04,
81.00172711571675,98.38523644752019,tanh,63-42-27-27,0.7,adaptive,0.0007,
81.00172711571675,99.7116493656286,tanh,63-42-27-27,0.04,adaptive,0.007,
81.00172711571675,99.94232987312573,tanh,63-42-27-27,0.007,adaptive,0.0007,
81.00172711571675,90.3114186851211,logistic,63-18-27,0.04,adaptive,0.01,
81.00172711571675,97.28950403690888,logistic,63-36-27,0.4,adaptive,0.0004,
81.00172711571675,93.6562860438293,logistic,63-36-27,0.7,adaptive,0.007,
81.00172711571675,95.67474048442907,logistic,63-36-27,0.001,adaptive,0.01,
81.00172711571675,97.52018454440599,logistic,63-36-27,0.0007,adaptive,0.01,
81.00172711571675,95.27104959630911,logistic,63-51-39-27,0.7,adaptive,0.001,
81.00172711571675,97.86620530565168,logistic,63-51-39-27,0.004,adaptive,0.007,
81.00172711571675,90.08073817762399,logistic,63-51-39-27,0.0004,adaptive,0.4,
81.00172711571675,96.42445213379469,logistic,63-42-27-27,0.4,adaptive,0.01,
81.00172711571675,89.15801614763552,logistic,63-42-27-27,0.001,adaptive,0.4,
81.00172711571675,96.82814302191464,logistic,63-42-27-27,0.001,adaptive,0.01,
80.82901554404145,87.48558246828144,tanh,63-18-27,0.1,adaptive,0.7,
80.82901554404145,93.25259515570934,tanh,63-18-27,0.1,adaptive,0.0004,
80.82901554404145,91.52249134948097,tanh,63-18-27,0.04,adaptive,0.01,
80.82901554404145,91.75317185697808,tanh,63-18-27,0.07,adaptive,0.007,
80.82901554404145,93.9446366782007,tanh,63-18-27,0.007,adaptive,0.001,
80.82901554404145,93.54094579008074,tanh,63-18-27,0.007,adaptive,0.0007,
80.82901554404145,92.44521337946944,tanh,63-18-27,0.0004,adaptive,0.001,
80.82901554404145,98.38523644752019,tanh,63-36-27,0.1,adaptive,0.01,
80.82901554404145,99.65397923875432,tanh,63-36-27,0.1,adaptive,0.004,
80.82901554404145,97.28950403690888,tanh,63-36-27,0.04,adaptive,0.0007,
80.82901554404145,97.23183391003461,tanh,63-36-27,0.0001,adaptive,0.0001,
80.82901554404145,98.6159169550173,tanh,63-36-27,0.0001,adaptive,0.0007,
80.82901554404145,100.0,tanh,63-51-39-27,0.4,adaptive,0.01,
80.82901554404145,99.59630911188005,tanh,63-51-39-27,0.7,adaptive,0.0004,
80.82901554404145,99.76931949250289,tanh,63-51-39-27,0.0007,adaptive,0.007,
80.82901554404145,98.50057670126874,tanh,63-42-27-27,0.7,adaptive,0.007,
80.82901554404145,99.19261822376009,tanh,63-42-27-27,0.01,adaptive,0.0001,
80.82901554404145,98.67358708189158,tanh,63-42-27-27,0.07,adaptive,0.001,
80.82901554404145,97.92387543252595,tanh,63-42-27-27,0.07,adaptive,0.007,
80.82901554404145,99.7116493656286,tanh,63-42-27-27,0.0004,adaptive,0.07,
80.82901554404145,91.34948096885813,logistic,63-18-27,0.4,adaptive,0.0004,
80.82901554404145,88.17762399077279,logistic,63-18-27,0.07,adaptive,0.007,
80.82901554404145,91.63783160322953,logistic,63-18-27,0.07,adaptive,0.0001,
80.82901554404145,90.19607843137256,logistic,63-18-27,0.004,adaptive,0.0001,
80.82901554404145,89.5040369088812,logistic,63-18-27,0.007,adaptive,0.007,
80.82901554404145,89.56170703575548,logistic,63-18-27,0.0001,adaptive,0.1,
80.82901554404145,95.44405997693195,logistic,63-36-27,0.1,adaptive,0.007,
80.82901554404145,93.42560553633218,logistic,63-36-27,0.1,adaptive,0.0007,
80.82901554404145,96.48212226066897,logistic,63-36-27,0.01,adaptive,0.01,
80.82901554404145,87.3125720876586,logistic,63-36-27,0.07,adaptive,0.4,
80.82901554404145,97.17416378316032,logistic,63-36-27,0.004,adaptive,0.007,
80.82901554404145,96.48212226066897,logistic,63-36-27,0.004,adaptive,0.0007,
80.82901554404145,98.55824682814303,logistic,63-51-39-27,0.001,adaptive,0.04,
80.82901554404145,99.4232987312572,logistic,63-51-39-27,0.001,adaptive,0.001,
80.82901554404145,95.6170703575548,logistic,63-51-39-27,0.007,adaptive,0.004,
80.82901554404145,99.94232987312573,logistic,63-51-39-27,0.0007,adaptive,0.0001,
80.82901554404145,97.28950403690888,logistic,63-42-27-27,0.004,adaptive,0.007,
80.82901554404145,95.5594002306805,logistic,63-42-27-27,0.0001,adaptive,0.01,
80.65630397236615,90.77277970011534,tanh,63-18-27,0.01,adaptive,0.04,
80.65630397236615,93.02191464821222,tanh,63-18-27,0.0007,adaptive,0.04,
80.65630397236615,98.9042675893887,tanh,63-36-27,0.7,adaptive,0.0004,
80.65630397236615,99.13494809688581,tanh,63-36-27,0.04,adaptive,0.04,
80.65630397236615,99.07727797001154,tanh,63-36-27,0.007,adaptive,0.007,
80.65630397236615,98.26989619377161,tanh,63-36-27,0.0004,adaptive,0.0001,
80.65630397236615,98.15455594002307,tanh,63-36-27,0.0004,adaptive,0.0004,
80.65630397236615,98.26989619377161,tanh,63-36-27,0.0007,adaptive,0.04,
80.65630397236615,100.0,tanh,63-51-39-27,0.7,adaptive,0.0007,
80.65630397236615,100.0,tanh,63-51-39-27,0.04,adaptive,0.1,
80.65630397236615,100.0,tanh,63-51-39-27,0.07,adaptive,0.0007,
80.65630397236615,100.0,tanh,63-51-39-27,0.0004,adaptive,0.07,
80.65630397236615,99.13494809688581,tanh,63-42-27-27,0.4,adaptive,0.01,
80.65630397236615,98.78892733564014,tanh,63-42-27-27,0.7,adaptive,0.04,
80.65630397236615,97.17416378316032,tanh,63-42-27-27,0.07,adaptive,0.0001,
80.65630397236615,99.76931949250289,tanh,63-42-27-27,0.004,adaptive,0.0004,
80.65630397236615,88.23529411764706,logistic,63-18-27,0.1,adaptive,0.0001,
80.65630397236615,89.33102652825836,logistic,63-18-27,0.1,adaptive,0.0004,
80.65630397236615,85.58246828143022,logistic,63-18-27,0.4,adaptive,0.4,
80.65630397236615,90.19607843137256,logistic,63-18-27,0.4,adaptive,0.007,
80.65630397236615,90.02306805074971,logistic,63-18-27,0.7,adaptive,0.004,
80.65630397236615,85.00576701268743,logistic,63-18-27,0.01,adaptive,0.4,
80.65630397236615,89.90772779700116,logistic,63-18-27,0.04,adaptive,0.0004,
80.65630397236615,85.17877739331027,logistic,63-18-27,0.0004,adaptive,0.4,
80.65630397236615,91.46482122260669,logistic,63-18-27,0.0004,adaptive,0.01,
80.65630397236615,88.75432525951558,logistic,63-18-27,0.0004,adaptive,0.001,
80.65630397236615,87.13956170703575,logistic,63-36-27,0.1,adaptive,0.4,
80.65630397236615,86.7358708189158,logistic,63-36-27,0.4,adaptive,0.4,
80.65630397236615,96.36678200692042,logistic,63-36-27,0.4,adaptive,0.004,
80.65630397236615,96.7128027681661,logistic,63-36-27,0.004,adaptive,0.01,
80.65630397236615,94.63667820069203,logistic,63-36-27,0.0001,adaptive,0.001,
80.65630397236615,87.25490196078431,logistic,63-36-27,0.0007,adaptive,0.4,
80.65630397236615,98.73125720876585,logistic,63-51-39-27,0.4,adaptive,0.007,
80.65630397236615,99.82698961937716,logistic,63-51-39-27,0.04,adaptive,0.007,
80.65630397236615,98.67358708189158,logistic,63-51-39-27,0.0004,adaptive,0.0001,
80.65630397236615,96.88581314878893,logistic,63-42-27-27,0.04,adaptive,0.001,
80.65630397236615,97.28950403690888,logistic,63-42-27-27,0.0001,adaptive,0.007,
80.65630397236615,91.98385236447521,logistic,63-42-27-27,0.0007,adaptive,0.01,
80.48359240069085,92.04152249134948,tanh,63-18-27,0.007,adaptive,0.0001,
80.48359240069085,98.44290657439446,tanh,63-36-27,0.4,adaptive,0.004,
80.48359240069085,98.78892733564014,tanh,63-36-27,0.01,adaptive,0.0001,
80.48359240069085,99.65397923875432,tanh,63-36-27,0.001,adaptive,0.0001,
80.48359240069085,99.59630911188005,tanh,63-36-27,0.004,adaptive,0.001,
80.48359240069085,99.7116493656286,tanh,63-36-27,0.004,adaptive,0.0007,
80.48359240069085,99.13494809688581,tanh,63-36-27,0.007,adaptive,0.0004,
80.48359240069085,98.55824682814303,tanh,63-36-27,0.0007,adaptive,0.01,
80.48359240069085,100.0,tanh,63-51-39-27,0.1,adaptive,0.0001,
80.48359240069085,100.0,tanh,63-51-39-27,0.1,adaptive,0.0004,
80.48359240069085,99.36562860438293,tanh,63-51-39-27,0.4,adaptive,0.0007,
80.48359240069085,99.82698961937716,tanh,63-51-39-27,0.01,adaptive,0.0004,
80.48359240069085,100.0,tanh,63-51-39-27,0.04,adaptive,0.007,
80.48359240069085,99.94232987312573,tanh,63-51-39-27,0.001,adaptive,0.0004,
80.48359240069085,99.82698961937716,tanh,63-51-39-27,0.0001,adaptive,0.0001,
80.48359240069085,100.0,tanh,63-51-39-27,0.0004,adaptive,0.04,
80.48359240069085,99.94232987312573,tanh,63-51-39-27,0.0004,adaptive,0.0001,
80.48359240069085,100.0,tanh,63-51-39-27,0.0007,adaptive,0.07,
80.48359240069085,99.13494809688581,tanh,63-42-27-27,0.1,adaptive,0.007,
80.48359240069085,99.53863898500576,tanh,63-42-27-27,0.4,adaptive,0.007,
80.48359240069085,99.88465974625143,tanh,63-42-27-27,0.04,adaptive,0.004,
80.48359240069085,99.4232987312572,tanh,63-42-27-27,0.001,adaptive,0.1,
80.48359240069085,99.48096885813149,tanh,63-42-27-27,0.0007,adaptive,0.0007,
80.48359240069085,89.15801614763552,logistic,63-18-27,0.7,adaptive,0.001,
80.48359240069085,91.23414071510958,logistic,63-18-27,0.7,adaptive,0.0001,
80.48359240069085,87.19723183391004,logistic,63-18-27,0.01,adaptive,0.0007,
80.48359240069085,91.17647058823529,logistic,63-18-27,0.04,adaptive,0.007,
80.48359240069085,88.4083044982699,logistic,63-18-27,0.07,adaptive,0.04,
80.48359240069085,85.92848904267589,logistic,63-18-27,0.0001,adaptive,0.4,
80.48359240069085,86.4475201845444,logistic,63-18-27,0.0007,adaptive,0.0004,
80.48359240069085,96.19377162629758,logistic,63-36-27,0.01,adaptive,0.0004,
80.48359240069085,95.44405997693195,logistic,63-36-27,0.01,adaptive,0.0007,
80.48359240069085,94.86735870818916,logistic,63-36-27,0.07,adaptive,0.0004,
80.48359240069085,86.85121107266436,logistic,63-36-27,0.001,adaptive,0.4,
80.48359240069085,95.5594002306805,logistic,63-36-27,0.001,adaptive,0.0007,
80.48359240069085,87.0242214532872,logistic,63-36-27,0.0001,adaptive,0.4,
80.48359240069085,87.3125720876586,logistic,63-36-27,0.0004,adaptive,0.4,
80.48359240069085,95.50173010380622,logistic,63-36-27,0.0004,adaptive,0.001,
80.48359240069085,96.65513264129181,logistic,63-36-27,0.0004,adaptive,0.004,
80.48359240069085,99.94232987312573,logistic,63-51-39-27,0.1,adaptive,0.01,
80.48359240069085,99.76931949250289,logistic,63-51-39-27,0.4,adaptive,0.0004,
80.48359240069085,99.01960784313727,logistic,63-51-39-27,0.04,adaptive,0.0001,
80.48359240069085,99.59630911188005,logistic,63-51-39-27,0.0001,adaptive,0.0001,
80.48359240069085,99.13494809688581,logistic,63-51-39-27,0.0004,adaptive,0.007,
80.48359240069085,97.23183391003461,logistic,63-51-39-27,0.0007,adaptive,0.007,
80.48359240069085,96.48212226066897,logistic,63-42-27-27,0.4,adaptive,0.04,
80.48359240069085,96.36678200692042,logistic,63-42-27-27,0.04,adaptive,0.01,
80.48359240069085,95.79008073817762,logistic,63-42-27-27,0.04,adaptive,0.004,
80.48359240069085,96.36678200692042,logistic,63-42-27-27,0.07,adaptive,0.0007,
80.48359240069085,94.4636678200692,logistic,63-42-27-27,0.001,adaptive,0.004,
80.31088082901555,92.84890426758939,tanh,63-18-27,0.1,adaptive,0.0001,
80.31088082901555,93.59861591695503,tanh,63-18-27,0.7,adaptive,0.01,
80.31088082901555,92.84890426758939,tanh,63-18-27,0.01,adaptive,0.004,
80.31088082901555,93.02191464821222,tanh,63-18-27,0.01,adaptive,0.0001,
80.31088082901555,94.29065743944636,tanh,63-18-27,0.07,adaptive,0.004,
80.31088082901555,94.34832756632065,tanh,63-18-27,0.0007,adaptive,0.01,
80.31088082901555,98.21222606689734,tanh,63-36-27,0.1,adaptive,0.0004,
80.31088082901555,99.65397923875432,tanh,63-36-27,0.004,adaptive,0.007,
80.31088082901555,100.0,tanh,63-51-39-27,0.4,adaptive,0.0001,
80.31088082901555,100.0,tanh,63-51-39-27,0.004,adaptive,0.0004,
80.31088082901555,100.0,tanh,63-51-39-27,0.0001,adaptive,0.001,
