# predicted,target,WRIST.x,WRIST.y,WRIST.z,THUMB_CMC.x,THUMB_CMC.y,THUMB_CMC.z,THUMB_MCP.x,THUMB_MCP.y,THUMB_MCP.z,THUMB_IP.x,THUMB_IP.y,THUMB_IP.z,THUMB_TIP.x,THUMB_TIP.y,THUMB_TIP.z,INDEX_FINGER_MCP.x,INDEX_FINGER_MCP.y,INDEX_FINGER_MCP.z,INDEX_FINGER_PIP.x,INDEX_FINGER_PIP.y,INDEX_FINGER_PIP.z,INDEX_FINGER_DIP.x,INDEX_FINGER_DIP.y,INDEX_FINGER_DIP.z,INDEX_FINGER_TIP.x,INDEX_FINGER_TIP.y,INDEX_FINGER_TIP.z,MIDDLE_FINGER_MCP.x,MIDDLE_FINGER_MCP.y,MIDDLE_FINGER_MCP.z,MIDDLE_FINGER_PIP.x,MIDDLE_FINGER_PIP.y,MIDDLE_FINGER_PIP.z,MIDDLE_FINGER_DIP.x,MIDDLE_FINGER_DIP.y,MIDDLE_FINGER_DIP.z,MIDDLE_FINGER_TIP.x,MIDDLE_FINGER_TIP.y,MIDDLE_FINGER_TIP.z,RING_FINGER_MCP.x,RING_FINGER_MCP.y,RING_FINGER_MCP.z,RING_FINGER_PIP.x,RING_FINGER_PIP.y,RING_FINGER_PIP.z,RING_FINGER_DIP.x,RING_FINGER_DIP.y,RING_FINGER_DIP.z,RING_FINGER_TIP.x,RING_FINGER_TIP.y,RING_FINGER_TIP.z,PINKY_MCP.x,PINKY_MCP.y,PINKY_MCP.z,PINKY_PIP.x,PINKY_PIP.y,PINKY_PIP.z,PINKY_DIP.x,PINKY_DIP.y,PINKY_DIP.z,PINKY_TIP.x,PINKY_TIP.y,PINKY_TIP.z
a,a,0.4342252314090729,0.5034600496292114,-4.960828050570854e-07,0.5201500058174133,0.4904194176197052,-0.051969368010759354,0.6135110259056091,0.3934236168861389,-0.06362498551607132,0.6493971347808838,0.2947537899017334,-0.0691421702504158,0.6666678190231323,0.22081759572029114,-0.0641288012266159,0.5727669596672058,0.2836286425590515,-0.019064396619796753,0.5744341611862183,0.21186073124408722,-0.07480552047491074,0.562752366065979,0.2825104892253876,-0.09407956153154373,0.5571597218513489,0.3234177529811859,-0.09385839104652405,0.502970814704895,0.2800772488117218,-0.00790917593985796,0.4980706572532654,0.2264525294303894,-0.06280140578746796,0.49650275707244873,0.32590794563293457,-0.06266365200281143,0.5033292174339294,0.34819599986076355,-0.04578898847103119,0.4371113181114197,0.28824809193611145,-0.008968425914645195,0.4281391203403473,0.24556240439414978,-0.07039330899715424,0.4356003999710083,0.33872488141059875,-0.047147978097200394,0.4468763768672943,0.3596765398979187,-0.013112524524331093,0.3700864911079407,0.3039604425430298,-0.013852535746991634,0.3677249848842621,0.2686544954776764,-0.04945323243737221,0.37949204444885254,0.3357023000717163,-0.029316021129488945,0.3875287175178528,0.35852399468421936,-0.0016568918945267797
a,a,0.579084575176239,0.7500118613243103,-8.587862225795106e-07,0.6851215362548828,0.7029221057891846,-0.039857931435108185,0.7526654005050659,0.5601702928543091,-0.04033711925148964,0.7546619772911072,0.43953633308410645,-0.039318762719631195,0.7458155155181885,0.35695356130599976,-0.027386629953980446,0.6970416307449341,0.46552732586860657,0.0038592489436268806,0.7092529535293579,0.39071863889694214,-0.03558756411075592,0.7038130760192871,0.4858343303203583,-0.04636672884225845,0.6933881640434265,0.5187197327613831,-0.04563964530825615,0.6243117451667786,0.4576779007911682,0.007512286771088839,0.6339386701583862,0.3879079818725586,-0.03383822739124298,0.6362241506576538,0.4960406720638275,-0.031869884580373764,0.6239811182022095,0.5198844075202942,-0.017061077058315277,0.552965521812439,0.4624956548213959,0.00039611387182958424,0.5606828331947327,0.3854309618473053,-0.04854006692767143,0.5742062330245972,0.4887866973876953,-0.02384273149073124,0.5643783211708069,0.5221514105796814,0.007923567667603493,0.4785318672657013,0.4754553735256195,-0.010165536776185036,0.4810106158256531,0.40038084983825684,-0.0372624434530735,0.503993809223175,0.4644976258277893,-0.013364680111408234,0.5071901082992554,0.5019056797027588,0.01474121492356062
good morning,a,0.5879331827163696,0.2814842760562897,-2.852532645647443e-07,0.5490791201591492,0.2279282510280609,0.008537229150533676,0.5354236960411072,0.17470352351665497,0.008558963425457478,0.5393874645233154,0.13665413856506348,0.0022862160112708807,0.5474391579627991,0.11370670795440674,-0.003523419611155987,0.5565424561500549,0.1334374099969864,0.01864503137767315,0.5514469742774963,0.08246278762817383,0.0002567694755271077,0.5385315418243408,0.08987374603748322,-0.015983475372195244,0.5342458486557007,0.11207135021686554,-0.023930653929710388,0.5788206458091736,0.13097843527793884,0.006034089718014002,0.5737747550010681,0.08135455846786499,-0.007539661601185799,0.5639926791191101,0.08922341465950012,-0.019392898306250572,0.5608119964599609,0.11153343319892883,-0.024741780012845993,0.6049416661262512,0.13456884026527405,-0.008355094119906425,0.6021303534507751,0.08834667503833771,-0.01716490648686886,0.593555748462677,0.09713589400053024,-0.018463794142007828,0.5890650153160095,0.11786379665136337,-0.017097311094403267,0.6333432793617249,0.1463630050420761,-0.023175649344921112,0.6402515769004822,0.10765668749809265,-0.025929901748895645,0.6357186436653137,0.10867518931627274,-0.022462179884314537,0.6319395899772644,0.12168332934379578,-0.018017398193478584
good morning,good morning,0.6575947999954224,0.8856151103973389,1.5224284766190976e-07,0.6696950197219849,0.8540818691253662,-0.0031103775836527348,0.6761672496795654,0.8119404315948486,-0.003561587305739522,0.6802096962928772,0.7806376814842224,-0.004264626186341047,0.6834561824798584,0.758429765701294,-0.0051438030786812305,0.6730324029922485,0.8006553649902344,-0.00318905059248209,0.671035885810852,0.7637090086936951,-0.011640490032732487,0.6690258979797363,0.7368870973587036,-0.0198066383600235,0.6663070917129517,0.7154086232185364,-0.02528039738535881,0.660651683807373,0.8049986958503723,-0.005656109191477299,0.659896969795227,0.7688919305801392,-0.011461847461760044,0.6578337550163269,0.7434607744216919,-0.017923738807439804,0.6550971269607544,0.7201371192932129,-0.022767627611756325,0.648232638835907,0.8110042810440063,-0.008590062148869038,0.6488652229309082,0.778343141078949,-0.012523774057626724,0.648889422416687,0.7548993229866028,-0.012847771868109703,0.6481884717941284,0.7338746190071106,-0.013264921493828297,0.6351752877235413,0.8189123272895813,-0.012238322757184505,0.6360121369361877,0.7925019264221191,-0.014563125558197498,0.637523353099823,0.7742475867271423,-0.012211425229907036,0.6381224989891052,0.7581853270530701,-0.010173897258937359
3,3,0.30319520831108093,0.7294991612434387,1.1911849924217677e-06,0.3929075598716736,0.7133122682571411,-0.06643839925527573,0.4724799394607544,0.6382806301116943,-0.0976111963391304,0.5283915400505066,0.573918879032135,-0.12700873613357544,0.5704333782196045,0.5175215601921082,-0.15497912466526031,0.38687342405319214,0.49596700072288513,-0.04863760247826576,0.3775421977043152,0.38299593329429626,-0.09283038973808289,0.3686426877975464,0.30973872542381287,-0.12085103988647461,0.36308377981185913,0.24617788195610046,-0.13560795783996582,0.31797176599502563,0.49032437801361084,-0.04458588361740112,0.3103964328765869,0.3635219633579254,-0.09557907283306122,0.3043864667415619,0.2821548581123352,-0.1240057498216629,0.30273517966270447,0.21249639987945557,-0.13442979753017426,0.2531962990760803,0.5069416165351868,-0.04818727448582649,0.2523885667324066,0.4116840958595276,-0.12362145632505417,0.258810430765152,0.48997464776039124,-0.1291612982749939,0.26503604650497437,0.5567678213119507,-0.10710941255092621,0.19711461663246155,0.5389844179153442,-0.05601910874247551,0.19540619850158691,0.46224191784858704,-0.11101461946964264,0.2095317840576172,0.5089163780212402,-0.10416747629642487,0.21999666094779968,0.5591184496879578,-0.08181209862232208
project,project,0.70876145362854,0.4357415437698364,5.262058380139933e-07,0.68888920545578,0.3502112030982971,-0.03947809711098671,0.6281089186668396,0.2828921675682068,-0.056063126772642136,0.5674777626991272,0.25178006291389465,-0.06939587742090225,0.5153507590293884,0.2526390552520752,-0.08228150010108948,0.4847275912761688,0.33134397864341736,-0.03335022181272507,0.3818686604499817,0.32497480511665344,-0.06305760890245438,0.3194006085395813,0.3263554871082306,-0.08789243549108505,0.26807206869125366,0.32967883348464966,-0.1037140041589737,0.4720607399940491,0.3894571363925934,-0.03320423886179924,0.36148568987846375,0.3797473907470703,-0.058767158538103104,0.28999054431915283,0.37720686197280884,-0.08186832815408707,0.23283419013023376,0.37505391240119934,-0.0969778299331665,0.4758374094963074,0.44486379623413086,-0.03786509856581688,0.37166470289230347,0.4343317449092865,-0.060810476541519165,0.3076181411743164,0.425739049911499,-0.07639607042074203,0.2587563395500183,0.4189182221889496,-0.08532954007387161,0.4950234293937683,0.5002923011779785,-0.046595774590969086,0.411212295293808,0.4911196529865265,-0.06627674400806427,0.35774940252304077,0.480948269367218,-0.07344287633895874,0.3122924566268921,0.4694684147834778,-0.07604752480983734
bye,bye,0.39427846670150757,0.5238656997680664,2.3391382342197176e-07,0.502208411693573,0.47877341508865356,-0.03949222341179848,0.5654378533363342,0.3828924298286438,-0.045225195586681366,0.5644693374633789,0.28568029403686523,-0.050224948674440384,0.5412940979003906,0.2087569534778595,-0.054363347589969635,0.519645094871521,0.29363447427749634,0.024609871208667755,0.5192713141441345,0.20302076637744904,0.004603540990501642,0.5125663876533508,0.16715043783187866,-0.020404160022735596,0.5076655745506287,0.15471674501895905,-0.03654542565345764,0.4518008828163147,0.28406020998954773,0.02954387664794922,0.45429831743240356,0.19298255443572998,0.011611156165599823,0.4530489146709442,0.15569791197776794,-0.018733691424131393,0.45755812525749207,0.1413339078426361,-0.03924878314137459,0.3867112696170807,0.2899198532104492,0.024679163470864296,0.3899485468864441,0.20172446966171265,0.0028995717875659466,0.3892441987991333,0.1556720733642578,-0.019008101895451546,0.3947989344596863,0.12893950939178467,-0.03162975236773491,0.32157576084136963,0.3095315098762512,0.0157212745398283,0.32547155022621155,0.22781555354595184,-0.0026400992646813393,0.3293607532978058,0.18346133828163147,-0.01229208055883646,0.3389008641242981,0.1487160325050354,-0.017264705151319504
yes,yes,0.4677649736404419,0.6043799519538879,-1.3759624835074646e-06,0.6260039210319519,0.532555878162384,-0.06826512515544891,0.6964581608772278,0.3456844687461853,-0.08204451203346252,0.572347104549408,0.23013633489608765,-0.08968126028776169,0.43162238597869873,0.25863441824913025,-0.08529438078403473,0.636219322681427,0.21727173030376434,-0.012885123491287231,0.6232012510299683,0.0853724256157875,-0.06538938730955124,0.6055116653442383,0.21433517336845398,-0.0882788822054863,0.6081076860427856,0.28805777430534363,-0.098523810505867,0.5125314593315125,0.20436450839042664,-0.007433067075908184,0.5003265738487244,0.06053979694843292,-0.06752613186836243,0.4978007376194,0.21539513766765594,-0.07616737484931946,0.5071734189987183,0.30236995220184326,-0.06186491996049881,0.4017102122306824,0.21884241700172424,-0.015126500278711319,0.3641834855079651,0.06340561807155609,-0.08729595690965652,0.39236652851104736,0.21203753352165222,-0.06783711165189743,0.4142570495605469,0.3021513819694519,-0.031919192522764206,0.2919062376022339,0.25895994901657104,-0.027715858072042465,0.2604489326477051,0.14656732976436615,-0.07969525456428528,0.2980775833129883,0.2410467565059662,-0.058424826711416245,0.3272552192211151,0.3143045902252197,-0.027640223503112793
good,good,0.5826820135116577,0.8157183527946472,1.3863315473372495e-07,0.739766538143158,0.693511962890625,-0.09016013145446777,0.7734308838844299,0.47010499238967896,-0.10611434280872345,0.7484803795814514,0.29839006066322327,-0.1083291620016098,0.7386192083358765,0.1785575896501541,-0.11458644270896912,0.5332722067832947,0.36275216937065125,-0.07119446247816086,0.38277244567871094,0.25953298807144165,-0.1133381649851799,0.2819606363773346,0.2030327320098877,-0.15787458419799805,0.1926180124282837,0.1496167778968811,-0.1916174441576004,0.43480560183525085,0.43040093779563904,-0.05449414253234863,0.2975083887577057,0.31216683983802795,-0.09489680826663971,0.20436230301856995,0.23390208184719086,-0.15115419030189514,0.11497670412063599,0.17405393719673157,-0.1966431438922882,0.3763046860694885,0.5104596018791199,-0.045503344386816025,0.2493484616279602,0.4001977741718292,-0.09946649521589279,0.17019090056419373,0.32311785221099854,-0.14867612719535828,0.09810522198677063,0.2630484700202942,-0.18116313219070435,0.33597657084465027,0.5946592092514038,-0.042359087616205215,0.2240975797176361,0.5019684433937073,-0.09479370713233948,0.14911416172981262,0.4377800226211548,-0.1228647232055664,0.09100303053855896,0.37944796681404114,-0.14080432057380676
0,0,0.7093272805213928,0.6985440254211426,7.811921136635647e-07,0.8012772798538208,0.5887866616249084,0.035173673182725906,0.8235457539558411,0.46233582496643066,0.034592851996421814,0.8740430474281311,0.38008058071136475,0.012818689458072186,0.9009770154953003,0.3167513906955719,-0.0024881684221327305,0.5544807314872742,0.36590492725372314,0.06685707718133926,0.6462330222129822,0.2179323136806488,0.015757130458950996,0.7686245441436768,0.20303590595722198,-0.033136747777462006,0.8617315888404846,0.245175302028656,-0.0579349659383297,0.5336909294128418,0.37051859498023987,0.01967894658446312,0.6563474535942078,0.19118410348892212,-0.027469098567962646,0.791327714920044,0.1987798660993576,-0.06322725117206573,0.8725177049636841,0.24640807509422302,-0.07787470519542694,0.5535123348236084,0.3776804208755493,-0.032090067863464355,0.6681911945343018,0.19681449234485626,-0.06962698698043823,0.7999119162559509,0.2019314467906952,-0.07839756458997726,0.8752933144569397,0.24926865100860596,-0.07522055506706238,0.6145601272583008,0.3960864841938019,-0.0842815712094307,0.7287185192108154,0.2671922445297241,-0.10808544605970383,0.8271212577819824,0.26583680510520935,-0.10290970653295517,0.8876572847366333,0.2993788421154022,-0.09231975674629211
good,good,0.48197972774505615,0.8380882740020752,9.311211783824547e-07,0.5753135681152344,0.7368285655975342,-0.0694722831249237,0.6079415082931519,0.5906712412834167,-0.09409662336111069,0.6253300309181213,0.46529620885849,-0.11134839057922363,0.6594209671020508,0.3749658465385437,-0.12624046206474304,0.4050613343715668,0.4510837495326996,-0.04017576575279236,0.3306538462638855,0.315914511680603,-0.07198619097471237,0.27663949131965637,0.23721137642860413,-0.1034027710556984,0.22791160643100739,0.1711345613002777,-0.12682363390922546,0.32235491275787354,0.4778323173522949,-0.032062940299510956,0.23842990398406982,0.3338227868080139,-0.05853812023997307,0.18201549351215363,0.24446582794189453,-0.08835331350564957,0.13353025913238525,0.17088469862937927,-0.10955663025379181,0.25972211360931396,0.5282943844795227,-0.03240876644849777,0.18197837471961975,0.3998841941356659,-0.05909286066889763,0.14151807129383087,0.3193179965019226,-0.08055198192596436,0.1068449318408966,0.24947071075439453,-0.09460832923650742,0.2112281322479248,0.5999646186828613,-0.040118902921676636,0.15091359615325928,0.5017946362495422,-0.06412255764007568,0.12366816401481628,0.44139331579208374,-0.071768619120121,0.10257646441459656,0.38239580392837524,-0.0748688355088234
hello,hello,0.5552815794944763,0.6575213670730591,8.364820587303257e-07,0.5971627831459045,0.5944004058837891,-0.045716363936662674,0.5967110991477966,0.5093374252319336,-0.07041443139314651,0.530462384223938,0.4963521957397461,-0.09002846479415894,0.4735073745250702,0.531663179397583,-0.11279313266277313,0.5013691186904907,0.4255538880825043,-0.06435632705688477,0.44558197259902954,0.3334577977657318,-0.10229995101690292,0.4049299657344818,0.27475979924201965,-0.13020776212215424,0.36774829030036926,0.23050114512443542,-0.14830146729946136,0.44919833540916443,0.45234575867652893,-0.06710080802440643,0.38821136951446533,0.34845319390296936,-0.09943896532058716,0.34449735283851624,0.28005319833755493,-0.1265161782503128,0.3072502315044403,0.22941872477531433,-0.1436741203069687,0.4135477840900421,0.494127482175827,-0.07297654449939728,0.34817561507225037,0.40007489919662476,-0.1020561084151268,0.31258055567741394,0.3391934633255005,-0.12507185339927673,0.28429800271987915,0.2918882966041565,-0.13857139647006989,0.38740622997283936,0.5521542429924011,-0.08221153914928436,0.3314055800437927,0.4832477569580078,-0.10693544149398804,0.30297648906707764,0.43546634912490845,-0.11669164896011353,0.28071287274360657,0.39318639039993286,-0.12140034139156342
a,a,0.4527166485786438,0.6994625329971313,-1.4319614365376765e-06,0.5556092858314514,0.6150332689285278,-0.028641967102885246,0.6096222400665283,0.4889537990093231,-0.04092798009514809,0.6132420897483826,0.3734723925590515,-0.05615270882844925,0.6165946125984192,0.2863836884498596,-0.06353576481342316,0.5516406893730164,0.381263792514801,0.0010963294189423323,0.5436286330223083,0.3006914258003235,-0.04068003594875336,0.5445069670677185,0.39130234718322754,-0.058596111834049225,0.5520368814468384,0.43814897537231445,-0.06693832576274872,0.47293621301651,0.3798961341381073,-0.005239336751401424,0.469485342502594,0.2931281626224518,-0.04667123779654503,0.4801274836063385,0.4043261408805847,-0.04803132638335228,0.48692476749420166,0.4446372389793396,-0.040518682450056076,0.4006512761116028,0.3973962068557739,-0.02036130800843239,0.39963871240615845,0.3058093786239624,-0.0625743418931961,0.41883090138435364,0.4094356596469879,-0.04019215330481529,0.4265686869621277,0.4528510272502899,-0.01624404639005661,0.33461201190948486,0.4308357536792755,-0.03895163908600807,0.3328884541988373,0.34544476866722107,-0.057677049189805984,0.35444727540016174,0.41739213466644287,-0.03417046368122101,0.36488449573516846,0.4573192596435547,-0.012536228634417057
5,5,0.597234308719635,0.9036413431167603,1.0745296776804025e-06,0.6847107410430908,0.8683522939682007,-0.06735154241323471,0.7523910403251648,0.7932080030441284,-0.10198142379522324,0.8033841252326965,0.720805287361145,-0.12764005362987518,0.8534075021743774,0.6664169430732727,-0.15351368486881256,0.6388371586799622,0.6537104845046997,-0.08794068545103073,0.6512279510498047,0.537906289100647,-0.13085663318634033,0.6563206911087036,0.4580727219581604,-0.16163504123687744,0.6560023427009583,0.3920871317386627,-0.18362201750278473,0.5618830323219299,0.6471510529518127,-0.0841774120926857,0.5491264462471008,0.5224611163139343,-0.12309339642524719,0.5422002673149109,0.43596917390823364,-0.15130376815795898,0.5332387089729309,0.36683395504951477,-0.1703740954399109,0.4958326518535614,0.6714291572570801,-0.08578772842884064,0.4663849472999573,0.5558557510375977,-0.12822432816028595,0.45435717701911926,0.47561758756637573,-0.15861301124095917,0.44493865966796875,0.41131970286369324,-0.17745530605316162,0.44333964586257935,0.7231473922729492,-0.0919063612818718,0.370013952255249,0.6531821489334106,-0.1387268453836441,0.32263046503067017,0.6051188707351685,-0.16275279223918915,0.2842097282409668,0.5603367686271667,-0.17489230632781982
2,2,0.45725733041763306,0.616862952709198,1.176514160761144e-06,0.5069537162780762,0.6128916144371033,-0.06915604323148727,0.5191864371299744,0.588550865650177,-0.11158400028944016,0.48182547092437744,0.5653746128082275,-0.1458716243505478,0.43369194865226746,0.5477970838546753,-0.17951464653015137,0.5314043760299683,0.4636964499950409,-0.0961950495839119,0.5491471290588379,0.37014198303222656,-0.14705991744995117,0.550011932849884,0.3064204156398773,-0.17595277726650238,0.5509364604949951,0.25807246565818787,-0.19182027876377106,0.47279396653175354,0.45523157715797424,-0.08535658568143845,0.4686604142189026,0.3632005453109741,-0.13807520270347595,0.45838379859924316,0.3102516531944275,-0.1613704413175583,0.4516550302505493,0.271528035402298,-0.16906620562076569,0.42093032598495483,0.4766412079334259,-0.07849863171577454,0.3907492756843567,0.4423094689846039,-0.13892818987369537,0.3991394340991974,0.5013188123703003,-0.14067429304122925,0.4126971960067749,0.5484524965286255,-0.12576469779014587,0.3794706165790558,0.5165352821350098,-0.07578922808170319,0.36428678035736084,0.5227317214012146,-0.12514974176883698,0.37769022583961487,0.5677075982093811,-0.12358017265796661,0.39510127902030945,0.6027504801750183,-0.10967306792736053
c,c,0.27345138788223267,0.6588627696037292,7.832243795746763e-07,0.36166468262672424,0.6451391577720642,-0.02620791643857956,0.4419625997543335,0.5923992395401001,-0.04441029950976372,0.5096237063407898,0.5471223592758179,-0.06342034786939621,0.5624436140060425,0.5017645359039307,-0.07951880991458893,0.36686211824417114,0.46311718225479126,-0.02623140811920166,0.4318924844264984,0.36528313159942627,-0.0698702484369278,0.5102529525756836,0.3439057469367981,-0.10198016464710236,0.5723364353179932,0.3552666902542114,-0.11744896322488785,0.34825995564460754,0.4461950957775116,-0.03005360998213291,0.4311896562576294,0.34783828258514404,-0.07091493904590607,0.5180065035820007,0.33620017766952515,-0.09826182574033737,0.5804638862609863,0.35936105251312256,-0.11039672791957855,0.3455083668231964,0.4431074857711792,-0.03773795813322067,0.42492854595184326,0.3481394648551941,-0.06832035630941391,0.5061144828796387,0.3288726806640625,-0.08331931382417679,0.5661188364028931,0.34014996886253357,-0.08752088993787766,0.35346436500549316,0.4524397850036621,-0.04858679324388504,0.41138899326324463,0.37446656823158264,-0.07036140561103821,0.4687892198562622,0.3463662564754486,-0.07635169476270676,0.5151426792144775,0.3427484929561615,-0.07509944587945938
no,no,0.47122249007225037,0.7147307395935059,4.002284299531311e-07,0.5375011563301086,0.6492429971694946,-0.04832977056503296,0.5566253662109375,0.5382153987884521,-0.0667847990989685,0.5346444845199585,0.4447263181209564,-0.08624230325222015,0.52428138256073,0.3635643720626831,-0.10226359218358994,0.539832592010498,0.43612906336784363,-0.0011388936545699835,0.5458606481552124,0.34859704971313477,-0.04676303267478943,0.5339065790176392,0.29963135719299316,-0.0808253139257431,0.5248417854309082,0.28763556480407715,-0.09874425083398819,0.4657244086265564,0.44721850752830505,-0.0010111520532518625,0.45258262753486633,0.3483693301677704,-0.05795576050877571,0.45731019973754883,0.32435399293899536,-0.09006690979003906,0.4667167663574219,0.335269570350647,-0.09961887449026108,0.3955402970314026,0.48529255390167236,-0.010799585841596127,0.3725058436393738,0.3899521827697754,-0.08817797899246216,0.4152344763278961,0.46025583148002625,-0.09678417444229126,0.4532785713672638,0.5372370481491089,-0.07928746938705444,0.33370059728622437,0.5422254204750061,-0.02347175031900406,0.32934093475341797,0.47592222690582275,-0.09572496265172958,0.37297335267066956,0.5230581760406494,-0.10273107141256332,0.41047775745391846,0.5823307633399963,-0.08876868337392807
e,e,0.4533475935459137,0.6421563625335693,-1.3996825032336346e-07,0.5355286598205566,0.6134219765663147,-0.06040208414196968,0.5930203199386597,0.5344386696815491,-0.0916280522942543,0.523834228515625,0.4890553653240204,-0.11888264864683151,0.43324339389801025,0.513964831829071,-0.14048348367214203,0.5544750690460205,0.38286781311035156,-0.03358000889420509,0.5423093438148499,0.3136129379272461,-0.08362653106451035,0.5407257676124573,0.37352097034454346,-0.11397521942853928,0.5421616435050964,0.42210519313812256,-0.1271173506975174,0.46838024258613586,0.3790789544582367,-0.026902906596660614,0.4571788012981415,0.2985988259315491,-0.07667208462953568,0.4702666997909546,0.377883642911911,-0.09511309117078781,0.48215728998184204,0.43456870317459106,-0.0936705619096756,0.3951292335987091,0.3984026312828064,-0.029179120436310768,0.37600618600845337,0.3146049976348877,-0.07568381726741791,0.4043826758861542,0.39098578691482544,-0.07193390280008316,0.42099708318710327,0.4513954222202301,-0.05485711619257927,0.3251739740371704,0.4386962950229645,-0.03633703291416168,0.32127976417541504,0.3765881061553955,-0.0689203143119812,0.3554184138774872,0.41566091775894165,-0.06069857254624367,0.37850049138069153,0.4592697322368622,-0.043213509023189545
project,project,0.7748973369598389,0.5520617365837097,9.020906759360514e-07,0.7742623090744019,0.45410725474357605,-0.06774425506591797,0.7209307551383972,0.3666488826274872,-0.10220571607351303,0.6532739400863647,0.3148457407951355,-0.12704308331012726,0.5906305313110352,0.2729667127132416,-0.15053677558898926,0.5466096997261047,0.4082961082458496,-0.07572459429502487,0.41958779096603394,0.39838579297065735,-0.11847621947526932,0.3356611728668213,0.3972072899341583,-0.1495673507452011,0.2677237391471863,0.3960891366004944,-0.16972605884075165,0.5222365260124207,0.47191494703292847,-0.06695865094661713,0.3856505751609802,0.46282288432121277,-0.1056530550122261,0.2935853898525238,0.4542311131954193,-0.1370541900396347,0.22197112441062927,0.4453936517238617,-0.15709425508975983,0.5200335383415222,0.535765528678894,-0.06359445303678513,0.39001986384391785,0.5250311493873596,-0.09964493662118912,0.3070712983608246,0.513852059841156,-0.12616226077079773,0.2409047782421112,0.501350998878479,-0.1412133127450943,0.5386723279953003,0.6004579663276672,-0.0651228129863739,0.4379700720310211,0.59697026014328,-0.09753533452749252,0.37497085332870483,0.5871874690055847,-0.11362039297819138,0.32236248254776,0.5711032152175903,-0.12079320847988129
hello,hello,0.6496479511260986,0.8292005658149719,8.557063893022132e-07,0.7102543711662292,0.7548553347587585,-0.05337553843855858,0.6949195861816406,0.6299791932106018,-0.07034456729888916,0.6150140166282654,0.5719199180603027,-0.08099324256181717,0.5382870435714722,0.603161096572876,-0.09295710921287537,0.603691816329956,0.5575052499771118,-0.04303193464875221,0.5585337281227112,0.4554952383041382,-0.07747496664524078,0.5215936303138733,0.3834107518196106,-0.10634218156337738,0.4919297993183136,0.3273012340068817,-0.12711602449417114,0.5376803874969482,0.5800549983978271,-0.03935503587126732,0.49138662219047546,0.47683000564575195,-0.07059828191995621,0.4546898305416107,0.4043971002101898,-0.09992928802967072,0.421921044588089,0.34262213110923767,-0.11956233531236649,0.48566117882728577,0.6171697974205017,-0.04161996766924858,0.4355051517486572,0.5178955793380737,-0.07401083409786224,0.3969336748123169,0.44380247592926025,-0.09860743582248688,0.359855592250824,0.379395067691803,-0.11382066458463669,0.44142454862594604,0.6700018048286438,-0.04833158105611801,0.3899513781070709,0.5833525657653809,-0.0782201811671257,0.3591802716255188,0.5198861360549927,-0.09197691082954407,0.3312424123287201,0.46154308319091797,-0.10012967139482498
5,5,0.4860626459121704,0.6931111216545105,9.870259418676142e-07,0.6173800230026245,0.6499151587486267,-0.05340011417865753,0.7190989255905151,0.563076376914978,-0.0771072506904602,0.8025282621383667,0.4858638048171997,-0.09866205602884293,0.88355553150177,0.4391303062438965,-0.12082093954086304,0.6147186756134033,0.3734133839607239,-0.03570643812417984,0.6701185703277588,0.24345189332962036,-0.06924542039632797,0.7080283761024475,0.16079892218112946,-0.09995291382074356,0.7394992709159851,0.09138990938663483,-0.1233990341424942,0.5388027429580688,0.35151293873786926,-0.039537638425827026,0.564803421497345,0.20795883238315582,-0.0679023489356041,0.5850328207015991,0.11076240241527557,-0.09950774163007736,0.6024768352508545,0.02950248122215271,-0.12410835921764374,0.46159374713897705,0.3603270947933197,-0.05103746056556702,0.46882757544517517,0.22155168652534485,-0.08657737076282501,0.4760807454586029,0.12969867885112762,-0.11967657506465912,0.4855497479438782,0.05476778745651245,-0.14289672672748566,0.38257625699043274,0.39895302057266235,-0.06739291548728943,0.32617124915122986,0.3010052442550659,-0.10814269632101059,0.29155972599983215,0.23141680657863617,-0.1307373046875,0.26696324348449707,0.1677548587322235,-0.14427486062049866
9,9,0.5194398164749146,0.7780791521072388,3.368599834630004e-07,0.6079176068305969,0.6864761114120483,-0.030659908428788185,0.6552620530128479,0.5555562376976013,-0.04765821620821953,0.670527994632721,0.44278520345687866,-0.07063933461904526,0.6343382000923157,0.3581026792526245,-0.089947409927845,0.5611350536346436,0.4260900020599365,-0.006738179828971624,0.5741205811500549,0.29671603441238403,-0.07494910806417465,0.6038815379142761,0.3227318525314331,-0.13017107546329498,0.6270153522491455,0.3787495493888855,-0.15393435955047607,0.48681098222732544,0.41514408588409424,-0.021807411685585976,0.4802585542201996,0.2504216432571411,-0.05271351709961891,0.4871024489402771,0.15228243172168732,-0.08336502313613892,0.4930354058742523,0.06899330019950867,-0.10466807335615158,0.4170715808868408,0.4369783103466034,-0.049094539135694504,0.3778051733970642,0.29332220554351807,-0.08013562113046646,0.36575692892074585,0.20562705397605896,-0.10348812490701675,0.36282801628112793,0.13160169124603271,-0.11782961338758469,0.3520324230194092,0.4901394248008728,-0.0812482163310051,0.29229840636253357,0.3828347623348236,-0.10420648753643036,0.2565006613731384,0.30808642506599426,-0.10916989296674728,0.23018941283226013,0.24030281603336334,-0.11101499944925308
