# accuracy,activation,structure,init_learning_rate,learning_type,regulizer,model
82.03799654576856,tanh,63-42-27-27,0.0041,constant,0.075,
82.03799654576856,tanh,63-42-27-27,0.0041,adaptive,0.075,
82.03799654576856,tanh,63-42-27-27,0.0061,adaptive,0.045,
82.03799654576856,tanh,63-42-27-27,0.0061,adaptive,0.105,
82.03799654576856,logistic,63-18-27,0.0001,constant,0.03,
82.03799654576856,logistic,63-18-27,0.0001,adaptive,0.09,
82.03799654576856,logistic,63-18-27,0.0011,constant,0.06,
82.03799654576856,logistic,63-18-27,0.0031,constant,0.06,
82.03799654576856,logistic,63-18-27,0.0031,constant,0.075,
82.03799654576856,logistic,63-18-27,0.0041,constant,0.06,
82.03799654576856,logistic,63-18-27,0.0051,adaptive,0.03,
82.03799654576856,logistic,63-18-27,0.0051,adaptive,0.09,
82.03799654576856,logistic,63-18-27,0.0061,constant,0.0,
82.03799654576856,logistic,63-18-27,0.0071,adaptive,0.045,
82.03799654576856,logistic,63-18-27,0.0071,adaptive,0.075,
82.03799654576856,logistic,63-18-27,0.0071,adaptive,0.105,
82.03799654576856,logistic,63-36-27,0.0031,constant,0.06,
82.03799654576856,logistic,63-36-27,0.0031,adaptive,0.03,
82.03799654576856,logistic,63-36-27,0.0041,adaptive,0.015,
82.03799654576856,logistic,63-18-8-27,0.0001,adaptive,0.105,
82.03799654576856,logistic,63-51-39-27,0.0011,adaptive,0.045,
82.03799654576856,logistic,63-51-39-27,0.0011,adaptive,0.06,
82.03799654576856,logistic,63-51-39-27,0.0021,adaptive,0.045,
82.03799654576856,logistic,63-51-39-27,0.0031,adaptive,0.06,
82.03799654576856,logistic,63-51-39-27,0.0051,constant,0.03,
82.03799654576856,logistic,63-51-39-27,0.0051,adaptive,0.06,
82.03799654576856,logistic,63-51-39-27,0.0071,adaptive,0.03,
82.03799654576856,logistic,63-42-27-27,0.0001,constant,0.045,
82.03799654576856,logistic,63-42-27-27,0.0031,constant,0.06,
82.03799654576856,logistic,63-42-27-27,0.0031,adaptive,0.09,
82.03799654576856,logistic,63-42-27-27,0.0041,adaptive,0.09,
82.03799654576856,logistic,63-42-27-27,0.0051,constant,0.06,
82.03799654576856,logistic,63-42-27-27,0.0071,adaptive,0.09,
82.03799654576856,relu,63-18-27,0.0001,adaptive,0.09,
82.03799654576856,relu,63-36-27,0.0001,adaptive,0.045,
82.03799654576856,relu,63-36-27,0.0041,constant,0.015,
82.03799654576856,relu,63-36-27,0.0041,constant,0.105,
82.03799654576856,relu,63-36-27,0.0041,adaptive,0.075,
82.03799654576856,relu,63-36-27,0.0051,constant,0.075,
82.03799654576856,relu,63-36-27,0.0051,adaptive,0.105,
82.03799654576856,relu,63-36-27,0.0071,adaptive,0.09,
82.03799654576856,relu,63-51-39-27,0.0021,adaptive,0.045,
82.03799654576856,relu,63-51-39-27,0.0041,constant,0.105,
82.03799654576856,relu,63-51-39-27,0.0041,adaptive,0.105,
82.03799654576856,relu,63-51-39-27,0.0051,constant,0.075,
82.03799654576856,relu,63-42-27-27,0.0001,adaptive,0.015,
82.03799654576856,relu,63-42-27-27,0.0011,adaptive,0.105,
82.03799654576856,relu,63-42-27-27,0.0041,constant,0.09,
81.86528497409327,tanh,63-18-27,0.0001,adaptive,0.045,
81.86528497409327,tanh,63-18-27,0.0011,constant,0.09,
81.86528497409327,tanh,63-18-27,0.0011,adaptive,0.075,
81.86528497409327,tanh,63-18-27,0.0011,adaptive,0.09,
81.86528497409327,tanh,63-18-27,0.0011,adaptive,0.105,
81.86528497409327,tanh,63-18-27,0.0021,constant,0.105,
81.86528497409327,tanh,63-18-27,0.0021,adaptive,0.045,
81.86528497409327,tanh,63-18-27,0.0031,adaptive,0.045,
81.86528497409327,tanh,63-18-27,0.0031,adaptive,0.06,
81.86528497409327,tanh,63-18-27,0.0051,constant,0.03,
81.86528497409327,tanh,63-18-27,0.0051,constant,0.06,
81.86528497409327,tanh,63-18-27,0.0061,constant,0.09,
81.86528497409327,tanh,63-36-27,0.0001,constant,0.09,
81.86528497409327,tanh,63-36-27,0.0071,adaptive,0.03,
81.86528497409327,tanh,63-51-39-27,0.0001,constant,0.03,
81.86528497409327,tanh,63-51-39-27,0.0021,constant,0.03,
81.86528497409327,tanh,63-51-39-27,0.0031,constant,0.0,
81.86528497409327,tanh,63-51-39-27,0.0031,constant,0.015,
81.86528497409327,tanh,63-51-39-27,0.0031,constant,0.075,
81.86528497409327,tanh,63-51-39-27,0.0031,adaptive,0.105,
81.86528497409327,tanh,63-51-39-27,0.0071,adaptive,0.0,
81.86528497409327,tanh,63-42-27-27,0.0011,constant,0.03,
81.86528497409327,tanh,63-42-27-27,0.0011,constant,0.06,
81.86528497409327,tanh,63-42-27-27,0.0021,constant,0.09,
81.86528497409327,tanh,63-42-27-27,0.0041,constant,0.03,
81.86528497409327,tanh,63-42-27-27,0.0041,constant,0.045,
81.86528497409327,tanh,63-42-27-27,0.0051,adaptive,0.075,
81.86528497409327,tanh,63-42-27-27,0.0061,adaptive,0.075,
81.86528497409327,logistic,63-18-27,0.0001,adaptive,0.105,
81.86528497409327,logistic,63-18-27,0.0011,adaptive,0.03,
81.86528497409327,logistic,63-18-27,0.0011,adaptive,0.075,
81.86528497409327,logistic,63-18-27,0.0021,constant,0.105,
81.86528497409327,logistic,63-18-27,0.0031,constant,0.105,
81.86528497409327,logistic,63-18-27,0.0041,adaptive,0.045,
81.86528497409327,logistic,63-18-27,0.0061,adaptive,0.015,
81.86528497409327,logistic,63-18-27,0.0061,adaptive,0.045,
81.86528497409327,logistic,63-18-27,0.0071,adaptive,0.0,
81.86528497409327,logistic,63-36-27,0.0001,constant,0.03,
81.86528497409327,logistic,63-36-27,0.0001,adaptive,0.0,
81.86528497409327,logistic,63-36-27,0.0041,constant,0.045,
81.86528497409327,logistic,63-36-27,0.0041,constant,0.105,
81.86528497409327,logistic,63-36-27,0.0051,adaptive,0.075,
81.86528497409327,logistic,63-51-39-27,0.0001,constant,0.045,
81.86528497409327,logistic,63-51-39-27,0.0001,adaptive,0.105,
81.86528497409327,logistic,63-51-39-27,0.0011,constant,0.045,
81.86528497409327,logistic,63-51-39-27,0.0011,adaptive,0.03,
81.86528497409327,logistic,63-51-39-27,0.0031,constant,0.045,
81.86528497409327,logistic,63-51-39-27,0.0031,adaptive,0.015,
81.86528497409327,logistic,63-51-39-27,0.0031,adaptive,0.105,
81.86528497409327,logistic,63-51-39-27,0.0041,constant,0.045,
81.86528497409327,logistic,63-51-39-27,0.0051,constant,0.075,
81.86528497409327,logistic,63-51-39-27,0.0051,adaptive,0.03,
81.86528497409327,logistic,63-51-39-27,0.0061,adaptive,0.015,
81.86528497409327,logistic,63-51-39-27,0.0071,constant,0.015,
81.86528497409327,logistic,63-42-27-27,0.0001,constant,0.03,
81.86528497409327,logistic,63-42-27-27,0.0011,constant,0.06,
81.86528497409327,logistic,63-42-27-27,0.0011,constant,0.075,
81.86528497409327,logistic,63-42-27-27,0.0011,adaptive,0.06,
81.86528497409327,logistic,63-42-27-27,0.0021,adaptive,0.045,
81.86528497409327,logistic,63-42-27-27,0.0041,constant,0.105,
81.86528497409327,logistic,63-42-27-27,0.0041,adaptive,0.105,
81.86528497409327,relu,63-18-27,0.0011,constant,0.06,
81.86528497409327,relu,63-18-27,0.0041,adaptive,0.0,
81.86528497409327,relu,63-36-27,0.0001,adaptive,0.03,
81.86528497409327,relu,63-36-27,0.0041,constant,0.075,
81.86528497409327,relu,63-36-27,0.0071,adaptive,0.075,
81.86528497409327,relu,63-51-39-27,0.0001,constant,0.09,
81.86528497409327,relu,63-51-39-27,0.0011,constant,0.06,
81.86528497409327,relu,63-51-39-27,0.0011,adaptive,0.015,
81.86528497409327,relu,63-51-39-27,0.0051,adaptive,0.075,
81.86528497409327,relu,63-51-39-27,0.0071,constant,0.045,
81.86528497409327,relu,63-51-39-27,0.0071,constant,0.075,
81.86528497409327,relu,63-42-27-27,0.0051,constant,0.03,
81.69257340241796,tanh,63-18-27,0.0011,constant,0.06,
81.69257340241796,tanh,63-18-27,0.0021,constant,0.09,
81.69257340241796,tanh,63-18-27,0.0021,adaptive,0.03,
81.69257340241796,tanh,63-18-27,0.0021,adaptive,0.09,
81.69257340241796,tanh,63-18-27,0.0031,constant,0.06,
81.69257340241796,tanh,63-18-27,0.0041,adaptive,0.075,
81.69257340241796,tanh,63-18-27,0.0061,adaptive,0.015,
81.69257340241796,tanh,63-18-27,0.0071,constant,0.105,
81.69257340241796,tanh,63-18-27,0.0071,adaptive,0.045,
81.69257340241796,tanh,63-36-27,0.0011,adaptive,0.09,
81.69257340241796,tanh,63-36-27,0.0021,constant,0.03,
81.69257340241796,tanh,63-36-27,0.0021,constant,0.045,
81.69257340241796,tanh,63-36-27,0.0021,constant,0.06,
81.69257340241796,tanh,63-36-27,0.0021,constant,0.09,
81.69257340241796,tanh,63-36-27,0.0031,adaptive,0.06,
81.69257340241796,tanh,63-36-27,0.0061,adaptive,0.03,
81.69257340241796,tanh,63-51-39-27,0.0011,constant,0.0,
81.69257340241796,tanh,63-51-39-27,0.0021,adaptive,0.075,
81.69257340241796,tanh,63-51-39-27,0.0031,adaptive,0.09,
81.69257340241796,tanh,63-51-39-27,0.0041,constant,0.06,
81.69257340241796,tanh,63-51-39-27,0.0051,constant,0.015,
81.69257340241796,tanh,63-51-39-27,0.0071,adaptive,0.105,
81.69257340241796,tanh,63-42-27-27,0.0001,constant,0.03,
81.69257340241796,tanh,63-42-27-27,0.0011,constant,0.045,
81.69257340241796,tanh,63-42-27-27,0.0021,constant,0.06,
81.69257340241796,tanh,63-42-27-27,0.0021,constant,0.075,
81.69257340241796,tanh,63-42-27-27,0.0031,constant,0.09,
81.69257340241796,tanh,63-42-27-27,0.0031,constant,0.105,
81.69257340241796,tanh,63-42-27-27,0.0051,adaptive,0.105,
81.69257340241796,tanh,63-42-27-27,0.0061,constant,0.06,
81.69257340241796,tanh,63-42-27-27,0.0061,adaptive,0.0,
81.69257340241796,tanh,63-42-27-27,0.0071,constant,0.09,
81.69257340241796,tanh,63-42-27-27,0.0071,adaptive,0.045,
81.69257340241796,tanh,63-42-27-27,0.0071,adaptive,0.075,
81.69257340241796,logistic,63-18-27,0.0001,adaptive,0.03,
81.69257340241796,logistic,63-18-27,0.0001,adaptive,0.045,
81.69257340241796,logistic,63-18-27,0.0011,constant,0.09,
81.69257340241796,logistic,63-18-27,0.0011,adaptive,0.015,
81.69257340241796,logistic,63-18-27,0.0021,constant,0.09,
81.69257340241796,logistic,63-18-27,0.0021,adaptive,0.075,
81.69257340241796,logistic,63-18-27,0.0021,adaptive,0.105,
81.69257340241796,logistic,63-18-27,0.0041,constant,0.045,
81.69257340241796,logistic,63-18-27,0.0041,constant,0.09,
81.69257340241796,logistic,63-18-27,0.0051,adaptive,0.105,
81.69257340241796,logistic,63-18-27,0.0061,constant,0.03,
81.69257340241796,logistic,63-18-27,0.0061,adaptive,0.105,
81.69257340241796,logistic,63-18-27,0.0071,adaptive,0.03,
81.69257340241796,logistic,63-36-27,0.0021,constant,0.09,
81.69257340241796,logistic,63-36-27,0.0021,adaptive,0.03,
81.69257340241796,logistic,63-36-27,0.0051,adaptive,0.03,
81.69257340241796,logistic,63-51-39-27,0.0001,adaptive,0.075,
81.69257340241796,logistic,63-51-39-27,0.0041,adaptive,0.09,
81.69257340241796,logistic,63-51-39-27,0.0071,constant,0.03,
81.69257340241796,logistic,63-42-27-27,0.0001,constant,0.015,
81.69257340241796,logistic,63-42-27-27,0.0041,adaptive,0.03,
81.69257340241796,logistic,63-42-27-27,0.0041,adaptive,0.06,
81.69257340241796,logistic,63-42-27-27,0.0051,adaptive,0.075,
81.69257340241796,logistic,63-42-27-27,0.0071,constant,0.06,
81.69257340241796,logistic,63-42-27-27,0.0071,adaptive,0.045,
81.69257340241796,relu,63-18-27,0.0001,constant,0.105,
81.69257340241796,relu,63-18-27,0.0031,adaptive,0.0,
81.69257340241796,relu,63-18-27,0.0041,constant,0.075,
81.69257340241796,relu,63-36-27,0.0001,constant,0.09,
81.69257340241796,relu,63-36-27,0.0031,adaptive,0.09,
81.69257340241796,relu,63-36-27,0.0041,constant,0.0,
81.69257340241796,relu,63-36-27,0.0041,constant,0.045,
81.69257340241796,relu,63-36-27,0.0061,adaptive,0.03,
81.69257340241796,relu,63-36-27,0.0061,adaptive,0.06,
81.69257340241796,relu,63-36-27,0.0071,constant,0.045,
81.69257340241796,relu,63-51-39-27,0.0011,adaptive,0.0,
81.69257340241796,relu,63-51-39-27,0.0021,constant,0.06,
81.69257340241796,relu,63-51-39-27,0.0031,constant,0.09,
81.69257340241796,relu,63-51-39-27,0.0031,adaptive,0.105,
81.69257340241796,relu,63-42-27-27,0.0011,constant,0.06,
81.69257340241796,relu,63-42-27-27,0.0031,constant,0.075,
81.69257340241796,relu,63-42-27-27,0.0061,constant,0.105,
81.51986183074266,tanh,63-18-27,0.0001,adaptive,0.015,
81.51986183074266,tanh,63-18-27,0.0041,constant,0.09,
81.51986183074266,tanh,63-18-27,0.0061,adaptive,0.03,
81.51986183074266,tanh,63-18-27,0.0071,adaptive,0.0,
81.51986183074266,tanh,63-18-27,0.0071,adaptive,0.06,
81.51986183074266,tanh,63-36-27,0.0001,adaptive,0.015,
81.51986183074266,tanh,63-36-27,0.0021,constant,0.0,
81.51986183074266,tanh,63-36-27,0.0031,adaptive,0.045,
81.51986183074266,tanh,63-36-27,0.0041,adaptive,0.015,
81.51986183074266,tanh,63-51-39-27,0.0001,adaptive,0.09,
81.51986183074266,tanh,63-51-39-27,0.0021,constant,0.06,
81.51986183074266,tanh,63-51-39-27,0.0051,adaptive,0.045,
81.51986183074266,tanh,63-51-39-27,0.0071,adaptive,0.045,
81.51986183074266,tanh,63-42-27-27,0.0001,constant,0.075,
81.51986183074266,tanh,63-42-27-27,0.0011,adaptive,0.06,
81.51986183074266,tanh,63-42-27-27,0.0021,adaptive,0.015,
81.51986183074266,tanh,63-42-27-27,0.0051,constant,0.015,
81.51986183074266,tanh,63-42-27-27,0.0051,constant,0.075,
81.51986183074266,tanh,63-42-27-27,0.0051,adaptive,0.06,
81.51986183074266,tanh,63-42-27-27,0.0061,constant,0.105,
81.51986183074266,logistic,63-18-27,0.0001,adaptive,0.015,
81.51986183074266,logistic,63-18-27,0.0001,adaptive,0.075,
81.51986183074266,logistic,63-18-27,0.0021,adaptive,0.09,
81.51986183074266,logistic,63-18-27,0.0031,adaptive,0.06,
81.51986183074266,logistic,63-18-27,0.0041,constant,0.105,
81.51986183074266,logistic,63-18-27,0.0041,adaptive,0.0,
81.51986183074266,logistic,63-18-27,0.0061,constant,0.06,
81.51986183074266,logistic,63-18-27,0.0061,constant,0.09,
81.51986183074266,logistic,63-36-27,0.0001,adaptive,0.015,
81.51986183074266,logistic,63-36-27,0.0011,adaptive,0.045,
81.51986183074266,logistic,63-18-8-27,0.0071,constant,0.09,
81.51986183074266,logistic,63-51-39-27,0.0011,constant,0.015,
81.51986183074266,logistic,63-51-39-27,0.0011,adaptive,0.015,
81.51986183074266,logistic,63-51-39-27,0.0021,adaptive,0.015,
81.51986183074266,logistic,63-51-39-27,0.0031,constant,0.105,
81.51986183074266,logistic,63-51-39-27,0.0041,constant,0.03,
81.51986183074266,logistic,63-51-39-27,0.0061,constant,0.015,
81.51986183074266,logistic,63-51-39-27,0.0061,constant,0.105,
81.51986183074266,logistic,63-51-39-27,0.0061,adaptive,0.03,
81.51986183074266,logistic,63-51-39-27,0.0071,adaptive,0.015,
81.51986183074266,logistic,63-42-27-27,0.0011,adaptive,0.075,
81.51986183074266,logistic,63-42-27-27,0.0021,constant,0.105,
81.51986183074266,logistic,63-42-27-27,0.0021,adaptive,0.09,
81.51986183074266,logistic,63-42-27-27,0.0051,constant,0.015,
81.51986183074266,logistic,63-42-27-27,0.0071,constant,0.015,
81.51986183074266,logistic,63-42-27-27,0.0071,adaptive,0.105,
81.51986183074266,relu,63-18-27,0.0041,constant,0.03,
81.51986183074266,relu,63-18-27,0.0051,adaptive,0.045,
81.51986183074266,relu,63-18-27,0.0061,adaptive,0.045,
81.51986183074266,relu,63-18-27,0.0071,constant,0.015,
81.51986183074266,relu,63-36-27,0.0001,adaptive,0.06,
81.51986183074266,relu,63-36-27,0.0011,constant,0.03,
81.51986183074266,relu,63-36-27,0.0011,constant,0.06,
81.51986183074266,relu,63-36-27,0.0021,constant,0.0,
81.51986183074266,relu,63-36-27,0.0021,adaptive,0.075,
81.51986183074266,relu,63-36-27,0.0031,adaptive,0.045,
81.51986183074266,relu,63-36-27,0.0071,constant,0.075,
81.51986183074266,relu,63-51-39-27,0.0011,constant,0.045,
81.51986183074266,relu,63-51-39-27,0.0011,adaptive,0.105,
81.51986183074266,relu,63-51-39-27,0.0021,constant,0.015,
81.51986183074266,relu,63-51-39-27,0.0021,adaptive,0.075,
81.51986183074266,relu,63-51-39-27,0.0051,constant,0.105,
81.51986183074266,relu,63-51-39-27,0.0071,adaptive,0.09,
81.51986183074266,relu,63-42-27-27,0.0031,constant,0.105,
81.51986183074266,relu,63-42-27-27,0.0071,constant,0.03,
81.34715025906736,tanh,63-18-27,0.0001,constant,0.045,
81.34715025906736,tanh,63-18-27,0.0011,constant,0.075,
81.34715025906736,tanh,63-18-27,0.0011,adaptive,0.06,
81.34715025906736,tanh,63-18-27,0.0031,adaptive,0.0,
81.34715025906736,tanh,63-18-27,0.0031,adaptive,0.015,
81.34715025906736,tanh,63-18-27,0.0041,constant,0.0,
81.34715025906736,tanh,63-18-27,0.0041,adaptive,0.015,
81.34715025906736,tanh,63-18-27,0.0051,adaptive,0.045,
81.34715025906736,tanh,63-18-27,0.0061,constant,0.105,
81.34715025906736,tanh,63-18-27,0.0071,adaptive,0.015,
81.34715025906736,tanh,63-36-27,0.0001,constant,0.015,
81.34715025906736,tanh,63-36-27,0.0001,adaptive,0.03,
81.34715025906736,tanh,63-36-27,0.0011,adaptive,0.0,
81.34715025906736,tanh,63-36-27,0.0031,adaptive,0.0,
81.34715025906736,tanh,63-36-27,0.0031,adaptive,0.03,
81.34715025906736,tanh,63-36-27,0.0041,constant,0.075,
81.34715025906736,tanh,63-51-39-27,0.0001,adaptive,0.045,
81.34715025906736,tanh,63-51-39-27,0.0001,adaptive,0.06,
81.34715025906736,tanh,63-51-39-27,0.0011,adaptive,0.09,
81.34715025906736,tanh,63-51-39-27,0.0021,constant,0.105,
81.34715025906736,tanh,63-51-39-27,0.0051,adaptive,0.0,
81.34715025906736,tanh,63-51-39-27,0.0071,constant,0.03,
81.34715025906736,tanh,63-51-39-27,0.0071,constant,0.075,
81.34715025906736,tanh,63-42-27-27,0.0001,constant,0.09,
81.34715025906736,tanh,63-42-27-27,0.0011,adaptive,0.015,
81.34715025906736,tanh,63-42-27-27,0.0031,constant,0.03,
81.34715025906736,tanh,63-42-27-27,0.0041,adaptive,0.0,
81.34715025906736,logistic,63-18-27,0.0011,adaptive,0.045,
81.34715025906736,logistic,63-18-27,0.0011,adaptive,0.06,
81.34715025906736,logistic,63-18-27,0.0021,constant,0.0,
81.34715025906736,logistic,63-18-27,0.0031,constant,0.015,
81.34715025906736,logistic,63-18-27,0.0031,constant,0.045,
81.34715025906736,logistic,63-18-27,0.0041,constant,0.0,
81.34715025906736,logistic,63-18-27,0.0051,adaptive,0.015,
81.34715025906736,logistic,63-18-27,0.0051,adaptive,0.045,
81.34715025906736,logistic,63-18-27,0.0051,adaptive,0.075,
81.34715025906736,logistic,63-36-27,0.0011,constant,0.015,
81.34715025906736,logistic,63-36-27,0.0021,constant,0.015,
81.34715025906736,logistic,63-36-27,0.0041,constant,0.015,
81.34715025906736,logistic,63-36-27,0.0051,adaptive,0.045,
81.34715025906736,logistic,63-36-27,0.0071,adaptive,0.0,
81.34715025906736,logistic,63-51-39-27,0.0001,constant,0.0,
81.34715025906736,logistic,63-51-39-27,0.0001,adaptive,0.015,
81.34715025906736,logistic,63-51-39-27,0.0021,constant,0.03,
81.34715025906736,logistic,63-51-39-27,0.0031,adaptive,0.0,
81.34715025906736,logistic,63-51-39-27,0.0041,constant,0.09,
81.34715025906736,logistic,63-51-39-27,0.0051,constant,0.015,
81.34715025906736,logistic,63-42-27-27,0.0041,constant,0.03,
81.34715025906736,logistic,63-42-27-27,0.0061,adaptive,0.09,
81.34715025906736,logistic,63-42-27-27,0.0071,adaptive,0.06,
81.34715025906736,relu,63-18-27,0.0011,constant,0.045,
81.34715025906736,relu,63-18-27,0.0021,adaptive,0.06,
81.34715025906736,relu,63-18-27,0.0031,constant,0.075,
81.34715025906736,relu,63-18-27,0.0061,constant,0.045,
81.34715025906736,relu,63-18-27,0.0071,adaptive,0.06,
81.34715025906736,relu,63-36-27,0.0001,constant,0.075,
81.34715025906736,relu,63-36-27,0.0011,constant,0.045,
81.34715025906736,relu,63-36-27,0.0011,constant,0.075,
81.34715025906736,relu,63-36-27,0.0011,adaptive,0.075,
81.34715025906736,relu,63-36-27,0.0031,adaptive,0.06,
81.34715025906736,relu,63-36-27,0.0051,constant,0.03,
81.34715025906736,relu,63-36-27,0.0061,constant,0.075,
81.34715025906736,relu,63-36-27,0.0071,adaptive,0.015,
81.34715025906736,relu,63-36-27,0.0071,adaptive,0.045,
81.34715025906736,relu,63-36-27,0.0071,adaptive,0.105,
81.34715025906736,relu,63-51-39-27,0.0031,constant,0.105,
81.34715025906736,relu,63-51-39-27,0.0041,constant,0.09,
81.34715025906736,relu,63-51-39-27,0.0041,adaptive,0.03,
81.34715025906736,relu,63-51-39-27,0.0051,constant,0.09,
81.34715025906736,relu,63-51-39-27,0.0061,adaptive,0.105,
81.34715025906736,relu,63-51-39-27,0.0071,adaptive,0.0,
81.34715025906736,relu,63-42-27-27,0.0001,adaptive,0.075,
81.34715025906736,relu,63-42-27-27,0.0011,constant,0.015,
81.34715025906736,relu,63-42-27-27,0.0041,constant,0.06,
81.34715025906736,relu,63-42-27-27,0.0051,constant,0.09,
81.34715025906736,relu,63-42-27-27,0.0061,adaptive,0.0,
81.34715025906736,relu,63-42-27-27,0.0071,constant,0.06,
81.17443868739205,tanh,63-18-27,0.0001,adaptive,0.06,
81.17443868739205,tanh,63-18-27,0.0031,constant,0.105,
81.17443868739205,tanh,63-18-27,0.0071,constant,0.015,
81.17443868739205,tanh,63-36-27,0.0001,constant,0.045,
81.17443868739205,tanh,63-36-27,0.0001,adaptive,0.0,
81.17443868739205,tanh,63-36-27,0.0021,adaptive,0.06,
81.17443868739205,tanh,63-36-27,0.0041,adaptive,0.03,
81.17443868739205,tanh,63-36-27,0.0051,constant,0.105,
81.17443868739205,tanh,63-36-27,0.0051,adaptive,0.015,
81.17443868739205,tanh,63-51-39-27,0.0011,adaptive,0.045,
81.17443868739205,tanh,63-51-39-27,0.0021,adaptive,0.015,
81.17443868739205,tanh,63-51-39-27,0.0021,adaptive,0.105,
81.17443868739205,tanh,63-51-39-27,0.0041,constant,0.03,
81.17443868739205,tanh,63-51-39-27,0.0051,constant,0.03,
81.17443868739205,tanh,63-51-39-27,0.0071,adaptive,0.03,
81.17443868739205,tanh,63-51-39-27,0.0071,adaptive,0.075,
81.17443868739205,tanh,63-42-27-27,0.0001,adaptive,0.03,
81.17443868739205,tanh,63-42-27-27,0.0031,constant,0.015,
81.17443868739205,tanh,63-42-27-27,0.0031,constant,0.075,
81.17443868739205,tanh,63-42-27-27,0.0041,constant,0.0,
81.17443868739205,tanh,63-42-27-27,0.0051,constant,0.03,
81.17443868739205,tanh,63-42-27-27,0.0051,adaptive,0.03,
81.17443868739205,tanh,63-42-27-27,0.0061,adaptive,0.06,
81.17443868739205,logistic,63-18-27,0.0001,constant,0.045,
81.17443868739205,logistic,63-18-27,0.0001,constant,0.09,
81.17443868739205,logistic,63-18-27,0.0011,constant,0.03,
81.17443868739205,logistic,63-18-27,0.0021,adaptive,0.015,
81.17443868739205,logistic,63-18-27,0.0031,adaptive,0.045,
81.17443868739205,logistic,63-18-27,0.0041,constant,0.075,
81.17443868739205,logistic,63-18-27,0.0061,constant,0.045,
81.17443868739205,logistic,63-36-27,0.0011,adaptive,0.015,
81.17443868739205,logistic,63-36-27,0.0031,adaptive,0.0,
81.17443868739205,logistic,63-36-27,0.0031,adaptive,0.015,
81.17443868739205,logistic,63-18-8-27,0.0041,constant,0.09,
81.17443868739205,logistic,63-18-8-27,0.0041,adaptive,0.09,
81.17443868739205,logistic,63-51-39-27,0.0001,constant,0.03,
81.17443868739205,logistic,63-51-39-27,0.0021,adaptive,0.03,
81.17443868739205,logistic,63-51-39-27,0.0021,adaptive,0.06,
81.17443868739205,logistic,63-51-39-27,0.0061,constant,0.03,
81.17443868739205,logistic,63-42-27-27,0.0011,adaptive,0.015,
81.17443868739205,logistic,63-42-27-27,0.0031,constant,0.03,
81.17443868739205,logistic,63-42-27-27,0.0031,adaptive,0.06,
81.17443868739205,logistic,63-42-27-27,0.0041,adaptive,0.0,
81.17443868739205,relu,63-18-27,0.0001,adaptive,0.075,
81.17443868739205,relu,63-18-27,0.0031,constant,0.03,
81.17443868739205,relu,63-36-27,0.0001,constant,0.105,
81.17443868739205,relu,63-36-27,0.0031,constant,0.105,
81.17443868739205,relu,63-36-27,0.0061,constant,0.105,
81.17443868739205,relu,63-36-27,0.0061,adaptive,0.015,
81.17443868739205,relu,63-36-27,0.0061,adaptive,0.045,
81.17443868739205,relu,63-36-27,0.0061,adaptive,0.105,
81.17443868739205,relu,63-51-39-27,0.0001,adaptive,0.09,
81.17443868739205,relu,63-51-39-27,0.0021,adaptive,0.105,
81.17443868739205,relu,63-51-39-27,0.0031,adaptive,0.075,
81.17443868739205,relu,63-51-39-27,0.0041,adaptive,0.09,
81.17443868739205,relu,63-51-39-27,0.0051,adaptive,0.03,
81.17443868739205,relu,63-51-39-27,0.0061,adaptive,0.09,
81.17443868739205,relu,63-42-27-27,0.0021,adaptive,0.045,
81.17443868739205,relu,63-42-27-27,0.0031,adaptive,0.015,
81.00172711571675,tanh,63-18-27,0.0001,constant,0.015,
81.00172711571675,tanh,63-18-27,0.0011,adaptive,0.03,
81.00172711571675,tanh,63-18-27,0.0031,adaptive,0.03,
81.00172711571675,tanh,63-18-27,0.0051,constant,0.0,
81.00172711571675,tanh,63-18-27,0.0071,adaptive,0.09,
81.00172711571675,tanh,63-36-27,0.0021,constant,0.015,
81.00172711571675,tanh,63-36-27,0.0021,adaptive,0.0,
81.00172711571675,tanh,63-36-27,0.0031,constant,0.0,
81.00172711571675,tanh,63-36-27,0.0031,constant,0.045,
81.00172711571675,tanh,63-36-27,0.0041,constant,0.045,
81.00172711571675,tanh,63-36-27,0.0061,constant,0.015,
81.00172711571675,tanh,63-18-8-27,0.0011,constant,0.09,
81.00172711571675,tanh,63-51-39-27,0.0001,adaptive,0.015,
81.00172711571675,tanh,63-51-39-27,0.0011,constant,0.045,
81.00172711571675,tanh,63-51-39-27,0.0011,adaptive,0.03,
81.00172711571675,tanh,63-51-39-27,0.0061,adaptive,0.015,
81.00172711571675,tanh,63-51-39-27,0.0061,adaptive,0.075,
81.00172711571675,tanh,63-42-27-27,0.0001,constant,0.105,
81.00172711571675,tanh,63-42-27-27,0.0001,adaptive,0.015,
81.00172711571675,tanh,63-42-27-27,0.0011,adaptive,0.045,
81.00172711571675,tanh,63-42-27-27,0.0011,adaptive,0.075,
81.00172711571675,tanh,63-42-27-27,0.0031,constant,0.06,
81.00172711571675,tanh,63-42-27-27,0.0051,adaptive,0.0,
81.00172711571675,tanh,63-42-27-27,0.0061,constant,0.0,
81.00172711571675,tanh,63-42-27-27,0.0061,adaptive,0.09,
81.00172711571675,tanh,63-42-27-27,0.0071,constant,0.105,
81.00172711571675,logistic,63-18-27,0.0021,constant,0.075,
